chembl_id_ligand,smiles,activity_type
CHEMBL2062879,CC(=O)c1ccc(OCc2ccc(Br)cc2)cc1O,Active
CHEMBL3770942,CC(=O)c1ccc(OCc2ccc(C(F)(F)F)cc2)cc1,Active
CHEMBL3770938,CC(=O)c1ccc(OCc2ccc(C)cc2)cc1,Active
CHEMBL3770084,CC(=O)c1ccc(OCc2ccc(Cl)cc2)cc1,Active
CHEMBL3891155,CC(=O)c1ccc(OCc2ccc(Cl)cc2)cc1F,Active
CHEMBL3939253,CC(=O)c1ccc(OCc2ccc(Cl)cc2)cc1O,Active
CHEMBL3771277,CC(=O)c1ccc(OCc2ccc(F)c(F)c2)cc1,Active
CHEMBL3770015,CC(=O)c1ccc(OCc2ccc(F)cc2)cc1,Active
CHEMBL3930258,CC(=O)c1ccc(OCc2ccc(F)cc2)cc1F,Active
CHEMBL3948027,CC(=O)c1ccc(OCc2ccc(F)cc2)cc1O,Active
CHEMBL3770562,CC(=O)c1ccc(OCc2ccc(F)cc2F)cc1,Active
CHEMBL3769430,CC(=O)c1ccc(OCc2ccc([N+](=O)[O-])cc2)cc1,Active
CHEMBL3770747,CC(=O)c1ccc(OCc2cccc(Br)c2)cc1,Active
CHEMBL2062878,CC(=O)c1ccc(OCc2cccc(Br)c2)cc1O,Active
CHEMBL3770874,CC(=O)c1ccc(OCc2cccc(C(F)(F)F)c2)cc1,Active
CHEMBL3771068,CC(=O)c1ccc(OCc2cccc(C)c2)cc1,Active
CHEMBL3771258,CC(=O)c1ccc(OCc2cccc(Cl)c2)cc1,Active
CHEMBL3919232,CC(=O)c1ccc(OCc2cccc(Cl)c2)cc1F,Active
CHEMBL3911291,CC(=O)c1ccc(OCc2cccc(Cl)c2)cc1O,Active
CHEMBL3771339,CC(=O)c1ccc(OCc2cccc(F)c2)cc1,Active
CHEMBL3902282,CC(=O)c1ccc(OCc2cccc(F)c2)cc1F,Active
CHEMBL3920226,CC(=O)c1ccc(OCc2cccc(F)c2)cc1O,Active
CHEMBL3769905,CC(=O)c1ccc(OCc2cccc([N+](=O)[O-])c2)cc1,Active
CHEMBL3278090,CC(=O)c1ccc(OCc2ccccc2)cc1,Active
CHEMBL3771354,CC(=O)c1ccc(OCc2ccccc2C(F)(F)F)cc1,Active
