chembl_id_ligand,smiles,activity_type
CHEMBL1993548,CC(N)COc1cnc(Cl)c(C=Cc2ccncc2)c1,Inactive
CHEMBL1999428,CC(NC(=O)c1ccc(-c2ccncc2)cc1)c1ccccc1,Inactive
CHEMBL1986186,CC(Nc1c(Nc2ccncc2)c(=O)c1=O)C(C)(C)C,Inactive
CHEMBL1991577,CC(Nc1c(Nc2ccncc2)c(=O)c1=O)C1CCCCC1,Inactive
CHEMBL1966035,CC(Nc1c(Nc2ccncc2)c(=O)c1=O)c1ccccc1,Inactive
CHEMBL1990288,CC(Nc1nccc(-c2c(-c3ccc(F)cc3)nc3occn23)n1)c1ccccc1,Inactive
CHEMBL2002165,CC(O)Cn1cc(-c2cnc(N)c3c(-c4ccc(NC(=O)Nc5cccc(F)c5)cc4)csc23)cn1,Inactive
CHEMBL4074262,CC(c1cc2cc(-c3cnn(C)c3)cnc2cc1F)n1nnc2ncc(-c3cnn(CCO)c3)nc21,Inactive
CHEMBL1562756,CC1(C)CC2=Nc3cc(Cl)ccc3SC2=C(O)C1,Inactive
CHEMBL1996234,CC1(O)CC(c2nc(-c3ccc4ccc(-c5ccccc5)nc4c3)c3c(N)nccn23)C1,Inactive
CHEMBL2006836,CC1=NN(c2ccc(C(=O)O)cc2)C(=O)C1=Cc1c(C)c(C#N)c2nc3ccccc3n2c1O,Inactive
CHEMBL1997349,CC1=NN(c2ccc(Cl)c(Cl)c2)C(=O)C1=Cc1c(C)c(C#N)c2nc3ccccc3n2c1O,Inactive
CHEMBL234085,CC1CCN(C(=O)CC#N)CC1N(C)c1ncnc2[nH]ccc12,Inactive
CHEMBL1969879,CC1CCN(C(=O)CO)CC1N(C)c1ncnc2[nH]ccc12,Inactive
CHEMBL1989265,CC1CSc2c(C(=O)O)c(=O)c3cc(F)c(N4CCC(N)C4)cc3n21,Inactive
CHEMBL3916141,CCC(=O)Nc1cc2c(Nc3ccc(CCc4ccccc4)cc3)ncnc2cc1OC,Inactive
CHEMBL3980622,CCC(=O)Nc1cc2c(Nc3ccc(Cc4ccccn4)cc3)ncnc2cc1OC,Inactive
