molecule_chembl_id,type,relation,value,units,value_nM
CHEMBL4637652,IC50,>,100.0,uM,100000.0
CHEMBL4635404,IC50,>,100.0,uM,100000.0
CHEMBL4644410,IC50,>,100.0,uM,100000.0
CHEMBL4638682,IC50,>,100.0,uM,100000.0
CHEMBL4640168,IC50,>,100.0,uM,100000.0
CHEMBL4640945,IC50,=,55.0,uM,55000.0
CHEMBL4633343,IC50,>,100.0,uM,100000.0
CHEMBL4636698,IC50,>,100.0,uM,100000.0
CHEMBL4645345,IC50,>,100.0,uM,100000.0
CHEMBL4644286,IC50,>,100.0,uM,100000.0
CHEMBL4634473,IC50,>,100.0,uM,100000.0
CHEMBL401114,IC50,>,100.0,uM,100000.0
CHEMBL4649430,IC50,>,100.0,uM,100000.0
CHEMBL4638958,IC50,=,20.7,uM,20700.0
CHEMBL4635686,IC50,=,792.0,uM,792000.0
CHEMBL4645476,IC50,=,266.0,uM,266000.0
CHEMBL4645659,IC50,=,0.74,uM,740.0
CHEMBL513063,IC50,=,0.51,uM,510.0
CHEMBL4640608,IC50,=,125.0,uM,125000.0
CHEMBL4173961,IC50,>,100.0,uM,100000.0
CHEMBL95,IC50,=,0.1,uM,100.0
CHEMBL4800161,IC50,=,5.69,uM,5690.0
CHEMBL4794098,IC50,>,10.0,uM,10000.0
CHEMBL4743485,IC50,=,3.62,uM,3620.0
CHEMBL4793006,IC50,=,4.81,uM,4810.0
CHEMBL4758274,IC50,>,10.0,uM,10000.0
CHEMBL4756828,IC50,=,4.68,uM,4680.0
CHEMBL4763376,IC50,>,10.0,uM,10000.0
CHEMBL4798846,IC50,=,4.78,uM,4780.0
CHEMBL4744259,IC50,=,1.16,uM,1160.0
CHEMBL4748077,IC50,=,1.32,uM,1320.0
CHEMBL4782122,IC50,=,2.91,uM,2910.0
CHEMBL4740676,IC50,=,3.42,uM,3420.0
CHEMBL4788019,IC50,=,1.87,uM,1870.0
CHEMBL4746898,IC50,=,0.489,uM,489.0
CHEMBL4763434,IC50,=,0.682,uM,682.0
CHEMBL4746559,IC50,=,0.341,uM,341.0
CHEMBL4744191,IC50,=,1.19,uM,1190.0
CHEMBL4745534,IC50,=,0.222,uM,222.0
CHEMBL4746180,IC50,=,1.18,uM,1180.0
CHEMBL4782180,IC50,=,1.23,uM,1230.0
CHEMBL4761564,IC50,=,1.34,uM,1340.0
CHEMBL4752466,IC50,=,5.24,uM,5240.0
CHEMBL4743358,IC50,=,1.02,uM,1020.0
CHEMBL4754304,IC50,=,0.21899999999999997,uM,218.99999999999997
CHEMBL4764740,IC50,=,0.182,uM,182.0
CHEMBL4793365,IC50,=,0.08900000000000001,uM,89.00000000000001
CHEMBL4756730,IC50,=,0.102,uM,102.0
CHEMBL4761911,IC50,=,0.136,uM,136.0
CHEMBL4779999,IC50,=,0.07400000000000001,uM,74.00000000000001
CHEMBL4759108,IC50,=,0.054000000000000006,uM,54.00000000000001
CHEMBL502,IC50,=,0.042,uM,42.0
CHEMBL636,IC50,=,1.68,uM,1680.0
CHEMBL502,IC50,=,7.56,uM,7560.0
CHEMBL4765163,IC50,=,0.35,uM,350.0
CHEMBL502,IC50,=,0.006,uM,6.0
CHEMBL659,IC50,=,17.1,uM,17100.0
CHEMBL281202,IC50,=,283.6,uM,283600.0
CHEMBL4800270,IC50,=,8.74,uM,8740.0
CHEMBL4797608,IC50,=,6.99,uM,6990.0
CHEMBL4762463,IC50,=,9.24,uM,9240.0
CHEMBL4741157,IC50,=,7.34,uM,7340.0
CHEMBL4785620,IC50,=,5.64,uM,5640.0
CHEMBL4751237,IC50,=,39.0,uM,39000.0
CHEMBL95,IC50,=,0.48,uM,480.0
CHEMBL4765084,IC50,=,47.0,uM,47000.0
CHEMBL4752675,IC50,=,0.81,uM,810.0
CHEMBL4759107,IC50,=,6.71,uM,6710.0
CHEMBL659,IC50,=,6.4,uM,6400.0
CHEMBL4794629,IC50,=,2.1,mM,2100000.0
CHEMBL4756653,IC50,=,2.6,mM,2600000.0
CHEMBL4786519,IC50,=,2.8,mM,2800000.0
CHEMBL4760427,IC50,=,2.57,uM,2570.0
CHEMBL95,IC50,=,420.0,nM,420.0
CHEMBL4755679,IC50,>,10000.0,nM,10000.0
CHEMBL4761802,IC50,>,10000.0,nM,10000.0
CHEMBL4752488,IC50,>,10000.0,nM,10000.0
CHEMBL4762083,IC50,=,180.0,nM,180.0
CHEMBL4762095,IC50,>,10000.0,nM,10000.0
CHEMBL4784757,IC50,=,1290.0,nM,1290.0
CHEMBL4790426,IC50,>,10000.0,nM,10000.0
CHEMBL4759893,IC50,=,43.7,nM,43.7
CHEMBL4762873,IC50,=,0.72,uM,720.0
CHEMBL4757035,IC50,=,0.6,uM,600.0
CHEMBL4796066,IC50,=,0.88,uM,880.0
CHEMBL4751082,IC50,=,3.65,uM,3650.0
CHEMBL4761847,IC50,=,2.64,uM,2640.0
CHEMBL4753795,IC50,=,0.64,uM,640.0
CHEMBL4750838,IC50,=,9.25,uM,9250.0
CHEMBL4799871,IC50,=,1.97,uM,1970.0
CHEMBL4752558,IC50,=,0.83,uM,830.0
CHEMBL39677,IC50,=,6.84,uM,6840.0
CHEMBL636,IC50,=,8.1,uM,8100.0
CHEMBL32749,IC50,>,100.0,uM,100000.0
CHEMBL4750360,IC50,=,14.8,uM,14800.0
CHEMBL4777412,IC50,=,6.8,uM,6800.0
CHEMBL4776936,IC50,=,27.1,uM,27100.0
CHEMBL4789995,IC50,=,13.1,uM,13100.0
CHEMBL4762548,IC50,=,28.1,uM,28100.0
CHEMBL4800310,IC50,=,20.7,uM,20700.0
CHEMBL4756054,IC50,=,27.2,uM,27200.0
CHEMBL4748948,IC50,=,9.1,uM,9100.0
CHEMBL4747710,IC50,=,10.7,uM,10700.0
CHEMBL4762653,IC50,=,28.7,uM,28700.0
CHEMBL4756176,IC50,=,23.5,uM,23500.0
CHEMBL4740081,IC50,=,16.8,uM,16800.0
CHEMBL4741070,IC50,=,12.3,uM,12300.0
CHEMBL4745075,IC50,=,30.5,uM,30500.0
CHEMBL4759959,IC50,=,17.9,uM,17900.0
CHEMBL4793075,IC50,=,10.6,uM,10600.0
CHEMBL4779514,IC50,=,15.7,uM,15700.0
CHEMBL4759355,IC50,=,32.1,uM,32100.0
CHEMBL4792013,IC50,=,16.6,uM,16600.0
CHEMBL4787165,IC50,=,17.3,uM,17300.0
CHEMBL4761179,IC50,=,19.7,uM,19700.0
CHEMBL4747992,IC50,=,0.31,uM,310.0
CHEMBL4776811,IC50,=,3.0,uM,3000.0
CHEMBL4748993,IC50,=,1.32,uM,1320.0
CHEMBL4794823,IC50,=,0.38,uM,380.0
CHEMBL4756451,IC50,=,42.8,uM,42800.0
CHEMBL4755445,IC50,=,19.5,uM,19500.0
CHEMBL4764558,IC50,=,4.5,uM,4500.0
CHEMBL4795876,IC50,=,4.7,uM,4700.0
CHEMBL4742138,IC50,=,3.7,uM,3700.0
CHEMBL4749550,IC50,=,6.6,uM,6600.0
CHEMBL4759253,IC50,=,7.8,uM,7800.0
CHEMBL4796437,IC50,=,0.73,uM,730.0
CHEMBL4753478,IC50,=,1.5,uM,1500.0
CHEMBL4787873,IC50,>,1000.0,uM,1000000.0
CHEMBL502,IC50,=,0.005,uM,5.0
CHEMBL95,IC50,=,0.19,uM,190.0
CHEMBL4792678,IC50,=,6.0,uM,6000.0
CHEMBL4791089,IC50,=,82.0,uM,82000.0
CHEMBL4785551,IC50,=,394.0,uM,394000.0
CHEMBL4792741,IC50,>,1000.0,uM,1000000.0
CHEMBL4746460,IC50,=,97.0,uM,97000.0
CHEMBL4741669,IC50,=,80.0,uM,80000.0
CHEMBL4753139,IC50,=,9.0,uM,9000.0
CHEMBL4748792,IC50,=,8.0,uM,8000.0
CHEMBL4752296,IC50,=,73.0,uM,73000.0
CHEMBL4796307,IC50,=,4.121,uM,4121.0
CHEMBL4756650,IC50,>,10.0,uM,10000.0
CHEMBL4745500,IC50,=,7.792999999999999,uM,7792.999999999999
CHEMBL4755117,IC50,=,5.627999999999999,uM,5627.999999999999
CHEMBL4796199,IC50,>,10.0,uM,10000.0
CHEMBL4780232,IC50,=,3.679,uM,3679.0
CHEMBL4756674,IC50,>,10.0,uM,10000.0
CHEMBL4795118,IC50,>,10.0,uM,10000.0
CHEMBL4757415,IC50,=,2.461,uM,2461.0
CHEMBL4792691,IC50,=,1.0390000000000001,uM,1039.0000000000002
CHEMBL4755226,IC50,=,0.8640000000000001,uM,864.0000000000001
CHEMBL4785769,IC50,=,1.2409999999999999,uM,1240.9999999999998
CHEMBL4797109,IC50,=,1.0659999999999998,uM,1065.9999999999998
CHEMBL4794000,IC50,=,1.3030000000000002,uM,1303.0000000000002
CHEMBL4744470,IC50,=,0.965,uM,965.0
CHEMBL4758638,IC50,=,1.126,uM,1126.0
CHEMBL4747185,IC50,=,4.383,uM,4383.0
CHEMBL4757216,IC50,=,3.125,uM,3125.0
CHEMBL4764465,IC50,=,1.7480000000000002,uM,1748.0000000000002
CHEMBL4778302,IC50,=,2.258,uM,2258.0
CHEMBL4756849,IC50,=,1.5219999999999998,uM,1521.9999999999998
CHEMBL4784203,IC50,>,10.0,uM,10000.0
CHEMBL4763724,IC50,=,6.392,uM,6392.0
CHEMBL4796846,IC50,=,0.741,uM,741.0
CHEMBL4761542,IC50,=,0.128,uM,128.0
CHEMBL4793341,IC50,=,0.057999999999999996,uM,57.99999999999999
CHEMBL4760651,IC50,=,0.17800000000000002,uM,178.00000000000003
CHEMBL4749704,IC50,=,0.149,uM,149.0
CHEMBL4741398,IC50,=,0.133,uM,133.0
CHEMBL4752715,IC50,=,0.069,uM,69.0
CHEMBL502,IC50,=,0.042,uM,42.0
CHEMBL636,IC50,=,1.68,uM,1680.0
CHEMBL95,IC50,=,0.084,uM,84.0
CHEMBL95,IC50,=,72.38,nM,72.38
CHEMBL4763981,IC50,=,153.25,nM,153.25
CHEMBL4781157,IC50,=,98.3,nM,98.3
CHEMBL4757466,IC50,=,9.75,nM,9.75
CHEMBL4750451,IC50,=,10.72,nM,10.72
CHEMBL4791642,IC50,=,1.08,nM,1.08
CHEMBL4742248,IC50,=,16.54,nM,16.54
CHEMBL4755968,IC50,=,0.93,nM,0.93
CHEMBL4776843,IC50,=,216.34,nM,216.34
CHEMBL502,IC50,=,17.76,nM,17.76
CHEMBL3323053,IC50,=,50.0,nM,50.0
CHEMBL4746231,IC50,=,3.5,uM,3500.0
CHEMBL4776397,IC50,=,15.0,uM,15000.0
CHEMBL4758871,IC50,=,32.0,uM,32000.0
CHEMBL4786712,IC50,>,100.0,uM,100000.0
CHEMBL4780225,IC50,=,22.0,uM,22000.0
CHEMBL4762069,IC50,=,6.8,uM,6800.0
CHEMBL4789142,IC50,=,10.2,uM,10200.0
CHEMBL4787451,IC50,=,9.2,uM,9200.0
CHEMBL4795422,IC50,=,12.7,uM,12700.0
CHEMBL636,IC50,=,8.1,uM,8100.0
CHEMBL502,IC50,=,0.011000000000000001,uM,11.000000000000002
CHEMBL12089,IC50,=,17.4,uM,17400.0
CHEMBL3621413,IC50,=,5.0,uM,5000.0
CHEMBL4758460,IC50,=,7.3,uM,7300.0
CHEMBL4756491,IC50,=,10.4,uM,10400.0
CHEMBL4745802,IC50,=,75.8,uM,75800.0
CHEMBL4758271,IC50,=,4.2,uM,4200.0
CHEMBL4789099,IC50,=,2.5,uM,2500.0
CHEMBL4761840,IC50,=,3.3,uM,3300.0
CHEMBL4743436,IC50,=,2.7,uM,2700.0
CHEMBL4745801,IC50,=,1.7,uM,1700.0
CHEMBL4745328,IC50,=,0.99,uM,990.0
CHEMBL4790739,IC50,=,2.6,uM,2600.0
CHEMBL4759227,IC50,=,1.45,uM,1450.0
CHEMBL4753534,IC50,=,1.9,uM,1900.0
CHEMBL4749346,IC50,=,2.5,uM,2500.0
CHEMBL4747158,IC50,=,1.22,uM,1220.0
CHEMBL4748939,IC50,=,2.6,uM,2600.0
CHEMBL4795843,IC50,=,1.7,uM,1700.0
CHEMBL4762943,IC50,=,3.5,uM,3500.0
CHEMBL4752175,IC50,=,1.3,uM,1300.0
CHEMBL4762533,IC50,=,5.3,uM,5300.0
CHEMBL4747577,IC50,=,1.5,uM,1500.0
CHEMBL4752813,IC50,=,0.79,uM,790.0
CHEMBL3323035,IC50,=,34.0,nM,34.0
CHEMBL4797355,IC50,=,392.0,nM,392.0
CHEMBL4783624,IC50,=,120.0,nM,120.0
CHEMBL95,IC50,=,131.0,nM,131.0
CHEMBL502,IC50,=,6.0,nM,6.0
CHEMBL4787418,IC50,=,25400.0,nM,25400.0
CHEMBL4750731,IC50,=,16000.0,nM,16000.0
CHEMBL4745688,IC50,=,29700.0,nM,29700.0
CHEMBL4790545,IC50,=,0.17,uM,170.0
CHEMBL4777926,IC50,>,1000.0,nM,1000.0
CHEMBL4791286,IC50,>,1000.0,nM,1000.0
CHEMBL4747410,IC50,>,1000.0,nM,1000.0
CHEMBL4741219,IC50,=,38.7,nM,38.7
CHEMBL4796602,IC50,=,269.0,nM,269.0
CHEMBL4760288,IC50,=,168.0,nM,168.0
CHEMBL4787590,IC50,>,1000.0,nM,1000.0
CHEMBL4744911,IC50,>,1000.0,nM,1000.0
CHEMBL4756424,IC50,=,12.1,nM,12.1
CHEMBL4779478,IC50,=,44.7,nM,44.7
CHEMBL4799661,IC50,>,1000.0,nM,1000.0
CHEMBL95,IC50,=,171.9,nM,171.9
CHEMBL3410089,IC50,>,1000.0,nM,1000.0
CHEMBL4781117,IC50,=,311.6,nM,311.6
CHEMBL4754192,IC50,=,295.2,nM,295.2
CHEMBL4758531,IC50,=,393.6,nM,393.6
CHEMBL4789145,IC50,=,1.2,nM,1.2
CHEMBL4777788,IC50,=,40.5,nM,40.5
CHEMBL4785004,IC50,=,30.7,nM,30.7
CHEMBL4761239,IC50,=,45.2,nM,45.2
CHEMBL4746403,IC50,=,4.9,nM,4.9
CHEMBL4753347,IC50,=,0.8,nM,0.8
CHEMBL4756997,IC50,=,23.1,nM,23.1
CHEMBL4800403,IC50,=,21.9,nM,21.9
CHEMBL4798419,IC50,=,15.2,nM,15.2
CHEMBL4749327,IC50,=,97.4,nM,97.4
CHEMBL4749678,IC50,=,155.3,nM,155.3
CHEMBL4759230,IC50,=,102.9,nM,102.9
CHEMBL4787169,IC50,=,237.4,nM,237.4
CHEMBL4750284,IC50,=,49.2,nM,49.2
CHEMBL4743210,IC50,=,5.48,nM,5.48
CHEMBL4788434,IC50,=,4.35,nM,4.35
CHEMBL4754487,IC50,=,0.77,nM,0.77
CHEMBL4748114,IC50,=,1.94,nM,1.94
CHEMBL4782921,IC50,=,2.94,nM,2.94
CHEMBL4782267,IC50,=,24.9,nM,24.9
CHEMBL4741162,IC50,=,4.41,nM,4.41
CHEMBL4794769,IC50,=,5.64,nM,5.64
CHEMBL4744528,IC50,=,1.06,nM,1.06
CHEMBL294199,IC50,>,200000.0,nM,200000.0
CHEMBL140476,IC50,=,1.07,nM,1.07
CHEMBL4795992,IC50,=,0.46,uM,460.0
CHEMBL502,IC50,=,0.048,uM,48.0
CHEMBL4780148,IC50,=,0.05,uM,50.0
CHEMBL4778409,IC50,=,0.012,uM,12.0
CHEMBL4761887,IC50,=,1.55,10^-3microM,1.55
CHEMBL4778167,IC50,=,1.28,10^-3microM,1.28
CHEMBL4792421,IC50,=,6.16,10^-4microM,0.6160000000000001
CHEMBL4757683,IC50,=,3.38,10^-4microM,0.338
CHEMBL502,IC50,=,0.032,uM,32.0
CHEMBL636,IC50,=,10.9,uM,10900.0
CHEMBL502,IC50,=,9.0,nM,9.0
CHEMBL292314,IC50,=,14.5,nM,14.5
CHEMBL95,IC50,=,320.0,nM,320.0
CHEMBL4796696,IC50,=,101.0,uM,101000.0
CHEMBL4749077,IC50,=,275.0,nM,275.0
CHEMBL4757922,IC50,=,57.8,nM,57.8
CHEMBL4792460,IC50,=,69.8,nM,69.8
CHEMBL4794549,IC50,=,111.0,nM,111.0
CHEMBL4789172,IC50,=,11.0,nM,11.0
CHEMBL4789620,IC50,=,7.89,nM,7.89
CHEMBL4747836,IC50,=,10.4,nM,10.4
CHEMBL4798535,IC50,=,5.43,nM,5.43
CHEMBL4787579,IC50,=,3.69,nM,3.69
CHEMBL4797814,IC50,=,2.05,nM,2.05
CHEMBL4758624,IC50,=,47.9,nM,47.9
CHEMBL4762419,IC50,=,3.8,nM,3.8
CHEMBL4797177,IC50,=,7.94,nM,7.94
CHEMBL4794645,IC50,=,6.23,nM,6.23
CHEMBL4796461,IC50,=,0.44,nM,0.44
CHEMBL4751100,IC50,=,0.12,nM,0.12
CHEMBL4785201,IC50,=,0.27,nM,0.27
CHEMBL4787251,IC50,=,8.35,nM,8.35
CHEMBL4747041,IC50,=,6.99,nM,6.99
CHEMBL502,IC50,=,7.12,uM,7120.0
CHEMBL4750190,IC50,=,0.12,uM,120.0
CHEMBL4776765,IC50,=,5.58,uM,5580.0
CHEMBL4781384,IC50,=,96.2,uM,96200.0
CHEMBL4754186,IC50,=,10.6,uM,10600.0
CHEMBL4780719,IC50,=,3.74,uM,3740.0
CHEMBL4778990,IC50,=,7.2,uM,7200.0
CHEMBL4778747,IC50,=,15.9,uM,15900.0
CHEMBL502,IC50,=,7.0,nM,7.0
CHEMBL4744490,IC50,=,16500.0,nM,16500.0
CHEMBL4761198,IC50,=,17555.0,nM,17555.0
CHEMBL636,IC50,=,4150.0,nM,4150.0
CHEMBL4742830,IC50,=,132.05,nM,132.05
CHEMBL4782471,IC50,=,87.62,nM,87.62
CHEMBL4797974,IC50,=,91.9,nM,91.9
CHEMBL4756262,IC50,=,79.25,nM,79.25
CHEMBL4759625,IC50,=,117.8,nM,117.8
CHEMBL4749805,IC50,=,143.51,nM,143.51
CHEMBL4752521,IC50,=,97.43,nM,97.43
CHEMBL4777023,IC50,=,78.99,nM,78.99
CHEMBL4764274,IC50,=,88.79,nM,88.79
CHEMBL4790766,IC50,=,47.33,nM,47.33
CHEMBL4752188,IC50,=,76.52,nM,76.52
CHEMBL4785119,IC50,=,79.16,nM,79.16
CHEMBL4762860,IC50,=,71.89,nM,71.89
CHEMBL4743674,IC50,=,77.91,nM,77.91
CHEMBL4779365,IC50,=,100.6,nM,100.6
CHEMBL4797335,IC50,=,68.5,nM,68.5
CHEMBL4755324,IC50,>,200.0,nM,200.0
CHEMBL4800558,IC50,=,79.12,nM,79.12
CHEMBL4759595,IC50,>,200.0,nM,200.0
CHEMBL4764003,IC50,=,84.65,nM,84.65
CHEMBL4750278,IC50,=,68.02,nM,68.02
CHEMBL4800002,IC50,=,51.36,nM,51.36
CHEMBL4792354,IC50,=,66.07,nM,66.07
CHEMBL4746943,IC50,=,85.58,nM,85.58
CHEMBL502,IC50,=,26.55,nM,26.55
CHEMBL4778925,IC50,=,5.54,uM,5540.0
CHEMBL748,IC50,=,996.0,uM,996000.0
CHEMBL4793290,IC50,=,636.0,uM,636000.0
CHEMBL590824,IC50,=,2169.0,uM,2169000.0
CHEMBL4749209,IC50,=,484.0,uM,484000.0
CHEMBL4758307,IC50,=,262.0,uM,262000.0
CHEMBL4753561,IC50,=,5149.0,uM,5149000.0
CHEMBL4796213,IC50,=,4275.0,uM,4275000.0
CHEMBL4783438,IC50,=,1905.0,uM,1905000.0
CHEMBL4778694,IC50,=,4148.0,uM,4148000.0
CHEMBL4796014,IC50,=,3183.0,uM,3183000.0
CHEMBL4751296,IC50,=,3035.0,uM,3035000.0
CHEMBL4779687,IC50,=,96.7,uM,96700.0
CHEMBL4752528,IC50,=,826.0,uM,826000.0
CHEMBL4764015,IC50,=,5305.0,uM,5305000.0
CHEMBL4754173,IC50,=,4177.0,uM,4177000.0
CHEMBL4785155,IC50,=,3269.0,uM,3269000.0
CHEMBL4763394,IC50,=,5917.0,uM,5917000.0
CHEMBL4752879,IC50,=,3255.0,uM,3255000.0
CHEMBL4753820,IC50,=,1256.0,uM,1256000.0
CHEMBL4783532,IC50,=,2505.0,uM,2505000.0
CHEMBL4786658,IC50,=,0.32,uM,320.0
CHEMBL4800260,IC50,=,0.37,uM,370.0
CHEMBL4780628,IC50,=,2.55,uM,2550.0
CHEMBL4778690,IC50,=,1.99,uM,1990.0
CHEMBL4794208,IC50,=,0.54,uM,540.0
CHEMBL4791075,IC50,=,0.32,uM,320.0
CHEMBL4787855,IC50,=,0.48,uM,480.0
CHEMBL4784191,IC50,=,0.38,uM,380.0
CHEMBL4794690,IC50,=,2.15,uM,2150.0
CHEMBL4776999,IC50,=,0.54,uM,540.0
CHEMBL4797677,IC50,=,0.54,uM,540.0
CHEMBL4794354,IC50,=,4.25,uM,4250.0
CHEMBL4798336,IC50,=,0.43,uM,430.0
CHEMBL4790642,IC50,=,1.1,uM,1100.0
CHEMBL4794250,IC50,=,24.0,uM,24000.0
CHEMBL4780352,IC50,=,0.0,uM,0.0
CHEMBL502,IC50,=,0.013999999999999999,uM,13.999999999999998
CHEMBL659,IC50,=,3.0,uM,3000.0
CHEMBL4779180,IC50,=,0.67,uM,670.0
CHEMBL4777818,IC50,=,1.0,uM,1000.0
CHEMBL4792240,IC50,=,0.59,uM,590.0
CHEMBL4783427,IC50,=,0.36,uM,360.0
CHEMBL4798516,IC50,=,7.6,uM,7600.0
CHEMBL4795152,IC50,=,18.7,uM,18700.0
CHEMBL4794189,IC50,=,13.2,uM,13200.0
CHEMBL4795370,IC50,=,4.3,uM,4300.0
CHEMBL4796574,IC50,=,7.3,uM,7300.0
CHEMBL4796736,IC50,=,25.1,uM,25100.0
CHEMBL4791528,IC50,=,8.1,uM,8100.0
CHEMBL3127002,IC50,=,2.1,uM,2100.0
CHEMBL4792248,IC50,=,5.3,uM,5300.0
CHEMBL4787690,IC50,=,0.81,uM,810.0
CHEMBL4793096,IC50,=,11.9,uM,11900.0
CHEMBL4782477,IC50,=,1.3,uM,1300.0
CHEMBL4777899,IC50,=,5.1,uM,5100.0
CHEMBL4798445,IC50,=,3.2,uM,3200.0
CHEMBL4782832,IC50,=,4.7,uM,4700.0
CHEMBL502,IC50,=,0.009000000000000001,uM,9.000000000000002
CHEMBL4797136,IC50,=,16.27,uM,16270.0
CHEMBL4797133,IC50,=,18.91,uM,18910.0
CHEMBL4784756,IC50,=,12.62,uM,12620.0
CHEMBL4784479,IC50,=,5.75,uM,5750.0
CHEMBL4799854,IC50,=,2.42,uM,2420.0
CHEMBL4789401,IC50,=,17.29,uM,17290.0
CHEMBL4783152,IC50,=,5.72,uM,5720.0
CHEMBL4786839,IC50,=,5.68,uM,5680.0
CHEMBL4778635,IC50,=,3.43,uM,3430.0
CHEMBL4787493,IC50,=,15.15,uM,15150.0
CHEMBL4785206,IC50,=,9.31,uM,9310.0
CHEMBL4794220,IC50,=,8.23,uM,8230.0
CHEMBL4777188,IC50,=,13.07,uM,13070.0
CHEMBL4782581,IC50,=,10.24,uM,10240.0
CHEMBL4796414,IC50,=,17.23,uM,17230.0
CHEMBL4799350,IC50,=,22.12,uM,22120.0
CHEMBL4787804,IC50,=,12.93,uM,12930.0
CHEMBL4793936,IC50,=,16.01,uM,16010.000000000002
CHEMBL4784543,IC50,=,17.43,uM,17430.0
CHEMBL4788557,IC50,=,21.94,uM,21940.0
CHEMBL4799941,IC50,=,5.74,uM,5740.0
CHEMBL4789794,IC50,=,4.89,uM,4890.0
CHEMBL4786736,IC50,=,29.34,uM,29340.0
CHEMBL4785400,IC50,=,9.91,uM,9910.0
CHEMBL4779302,IC50,=,11.04,uM,11040.0
CHEMBL4785572,IC50,=,23.43,uM,23430.0
CHEMBL4791662,IC50,=,12.05,uM,12050.0
CHEMBL4788008,IC50,=,11.15,uM,11150.0
CHEMBL4781376,IC50,=,19.48,uM,19480.0
CHEMBL502,IC50,=,0.03,uM,30.0
CHEMBL1201092,IC50,=,19.8,uM,19800.0
CHEMBL4792310,IC50,>,100.0,uM,100000.0
CHEMBL4786091,IC50,>,100.0,uM,100000.0
CHEMBL4792483,IC50,=,96.6,uM,96600.0
CHEMBL4782186,IC50,>,100.0,uM,100000.0
CHEMBL4786153,IC50,>,100.0,uM,100000.0
CHEMBL4789240,IC50,>,100.0,uM,100000.0
CHEMBL4785480,IC50,=,18.7,uM,18700.0
CHEMBL4789292,IC50,=,7.914,uM,7914.0
CHEMBL4792208,IC50,=,15.1,uM,15100.0
CHEMBL4800026,IC50,>,100.0,uM,100000.0
CHEMBL4779749,IC50,>,100.0,uM,100000.0
CHEMBL4798315,IC50,>,100.0,uM,100000.0
CHEMBL4782697,IC50,>,100.0,uM,100000.0
CHEMBL4782422,IC50,>,100.0,uM,100000.0
CHEMBL4788813,IC50,=,67.1,uM,67100.0
CHEMBL4792506,IC50,>,100.0,uM,100000.0
CHEMBL4783379,IC50,>,100.0,uM,100000.0
CHEMBL4780895,IC50,>,100.0,uM,100000.0
CHEMBL4800467,IC50,>,100.0,uM,100000.0
CHEMBL4785240,IC50,>,100.0,uM,100000.0
CHEMBL4799313,IC50,=,72.0,uM,72000.0
CHEMBL4798907,IC50,>,100.0,uM,100000.0
CHEMBL4777039,IC50,>,100.0,uM,100000.0
CHEMBL4793319,IC50,>,100.0,uM,100000.0
CHEMBL4787011,IC50,=,4.083,uM,4083.0
CHEMBL4776331,IC50,=,2.3080000000000003,uM,2308.0000000000005
CHEMBL4793387,IC50,>,100.0,uM,100000.0
CHEMBL4792634,IC50,>,100.0,uM,100000.0
CHEMBL4792289,IC50,>,100.0,uM,100000.0
CHEMBL4783852,IC50,>,100.0,uM,100000.0
CHEMBL4795569,IC50,=,2.248,uM,2248.0
CHEMBL1201142,IC50,>,100.0,uM,100000.0
CHEMBL4799709,IC50,=,19.2,uM,19200.0
CHEMBL4781081,IC50,=,7.31,uM,7310.0
CHEMBL4794030,IC50,>,100.0,uM,100000.0
CHEMBL4779214,IC50,>,100.0,uM,100000.0
CHEMBL4791143,IC50,>,100.0,uM,100000.0
CHEMBL4792299,IC50,>,100.0,uM,100000.0
CHEMBL4782857,IC50,>,100.0,uM,100000.0
CHEMBL4780248,IC50,>,100.0,uM,100000.0
CHEMBL4780765,IC50,>,100.0,uM,100000.0
CHEMBL4796237,IC50,>,100.0,uM,100000.0
CHEMBL1504199,IC50,>,100.0,uM,100000.0
CHEMBL4529341,IC50,>,100.0,uM,100000.0
CHEMBL4571402,IC50,>,100.0,uM,100000.0
CHEMBL4779393,IC50,>,100.0,uM,100000.0
CHEMBL4796026,IC50,>,100.0,uM,100000.0
CHEMBL4797900,IC50,>,100.0,uM,100000.0
CHEMBL4788729,IC50,>,100.0,uM,100000.0
CHEMBL502,IC50,=,2.17,uM,2170.0
CHEMBL549,IC50,=,73.3,uM,73300.0
CHEMBL4793718,IC50,>,50.0,uM,50000.0
CHEMBL4789608,IC50,=,35.2,uM,35200.0
CHEMBL4782574,IC50,=,25.1,uM,25100.0
CHEMBL4800589,IC50,=,35.7,uM,35700.0
CHEMBL4782256,IC50,=,29.4,uM,29400.0
CHEMBL4784248,IC50,=,39.4,uM,39400.0
CHEMBL4786386,IC50,=,32.4,uM,32400.0
CHEMBL4792068,IC50,>,50.0,uM,50000.0
CHEMBL4798408,IC50,=,23.0,uM,23000.0
CHEMBL4780578,IC50,>,50.0,uM,50000.0
CHEMBL4790454,IC50,=,20.2,uM,20200.0
CHEMBL4797232,IC50,>,50.0,uM,50000.0
CHEMBL4796328,IC50,=,22.3,uM,22300.0
CHEMBL4800092,IC50,=,14.4,uM,14400.0
CHEMBL4795221,IC50,=,39.4,uM,39400.0
CHEMBL4782029,IC50,=,3.6,uM,3600.0
CHEMBL4786060,IC50,=,3.4,uM,3400.0
CHEMBL4781245,IC50,=,18.4,uM,18400.0
CHEMBL4776389,IC50,=,19.4,uM,19400.0
CHEMBL4786300,IC50,=,37.3,uM,37300.0
