molecule_chembl_id,pchembl_value,relation,type,units,value
CHEMBL188753,6.55,=,IC50,nM,280.0
CHEMBL188753,6.55,=,Log Ki,,-6.55
CHEMBL189122,8.20,=,IC50,nM,6.27
CHEMBL189122,6.66,=,Log Ki,,-6.66
CHEMBL189517,6.96,=,IC50,nM,110.0
CHEMBL189517,6.96,=,Log Ki,,-6.96
CHEMBL365904,7.40,=,IC50,nM,40.0
CHEMBL365904,7.40,=,Log Ki,,-7.4
CHEMBL186264,8.15,=,IC50,nM,7.0
CHEMBL186264,8.15,=,Log Ki,,-8.15
CHEMBL187818,8.59,=,IC50,nM,2.6
CHEMBL187818,8.59,=,Log Ki,,-8.59
CHEMBL188011,6.00,=,IC50,nM,1000.0
CHEMBL188011,6.00,=,Log Ki,,-6.0
CHEMBL362752,8.22,=,IC50,nM,6.0
CHEMBL362752,8.22,=,Log Ki,,-8.22
CHEMBL610242,8.35,=,IC50,nM,4.5
CHEMBL610242,8.35,=,Log Ki,,-8.35
CHEMBL86031,7.00,=,IC50,nM,100.0
CHEMBL86031,7.00,=,Log Ki,,-7.0
CHEMBL313231,7.38,=,IC50,nM,41.5
CHEMBL313231,7.38,=,Log Ki,,-7.38
CHEMBL313582,6.86,=,IC50,nM,139.0
CHEMBL313582,6.86,=,Log Ki,,-6.86
CHEMBL87823,7.30,=,IC50,nM,50.0
CHEMBL87823,7.30,=,Log Ki,,-7.3
CHEMBL432376,6.92,=,IC50,nM,120.0
CHEMBL432376,6.92,=,Log Ki,,-6.92
CHEMBL87014,7.66,=,IC50,nM,22.0
CHEMBL87014,7.66,=,Log Ki,,-7.66
CHEMBL418955,8.08,=,IC50,nM,8.3
CHEMBL418955,8.08,=,Log Ki,,-8.08
CHEMBL93123,8.03,=,IC50,nM,9.4
CHEMBL93123,8.03,=,Log Ki,,-8.03
CHEMBL92463,7.58,=,IC50,nM,26.0
CHEMBL92463,7.59,=,Log Ki,,-7.59
CHEMBL92460,6.68,=,IC50,nM,210.0
CHEMBL92460,6.68,=,Log Ki,,-6.68
CHEMBL328715,6.09,=,IC50,nM,810.0
CHEMBL328715,6.09,=,Log Ki,,-6.09
CHEMBL362350,6.47,=,IC50,nM,340.0
CHEMBL362350,6.47,=,Log Ki,,-6.47
CHEMBL359570,9.48,=,IC50,nM,0.33
CHEMBL359570,9.48,=,Log Ki,,-9.48
CHEMBL187603,6.72,=,IC50,nM,190.0
CHEMBL187603,6.72,=,Log Ki,,-6.72
CHEMBL360832,7.05,=,IC50,nM,90.0
CHEMBL360832,7.05,=,Log Ki,,-7.05
CHEMBL186090,6.12,=,IC50,nM,750.0
CHEMBL186090,6.12,=,Log Ki,,-6.12
CHEMBL187591,4.52,=,IC50,nM,30000.0
CHEMBL187591,4.52,=,Log Ki,,-4.52
CHEMBL188714,7.27,=,IC50,nM,54.0
CHEMBL188714,7.27,=,Log Ki,,-7.27
CHEMBL187330,5.59,=,IC50,nM,2570.0
CHEMBL187330,5.59,=,Log Ki,,-5.59
CHEMBL189774,7.52,=,IC50,nM,30.0
CHEMBL189774,7.52,=,Log Ki,,-7.52
CHEMBL186042,8.34,=,IC50,nM,4.6
CHEMBL186042,8.34,=,Log Ki,,-8.34
CHEMBL363455,6.62,=,IC50,nM,240.0
CHEMBL363455,6.62,=,Log Ki,,-6.62
CHEMBL636,5.81,=,IC50,nM,1535.0
CHEMBL188274,7.00,=,IC50,nM,100.0
CHEMBL189906,7.52,=,IC50,nM,30.0
CHEMBL189907,7.76,=,IC50,nM,17.3
CHEMBL190322,8.09,=,IC50,nM,8.11
CHEMBL371787,5.73,=,IC50,nM,1870.0
CHEMBL187870,7.69,=,IC50,nM,20.3
CHEMBL187385,6.38,=,IC50,nM,420.0
CHEMBL363557,6.41,=,IC50,nM,393.0
CHEMBL340427,,=,IC50,uM,0.3
CHEMBL340427,,<,Inhibition,%,10.0
CHEMBL189957,6.50,=,IC50,uM,0.32
CHEMBL189957,,<,Inhibition,%,10.0
CHEMBL191416,5.52,=,IC50,uM,2.99
CHEMBL191416,,=,Inhibition,%,29.2
CHEMBL190060,5.16,=,IC50,uM,6.86
CHEMBL190060,,=,Inhibition,%,37.2
CHEMBL191386,5.47,=,IC50,uM,3.41
CHEMBL191386,,=,Inhibition,%,35.0
CHEMBL190528,6.28,=,IC50,uM,0.52
CHEMBL190528,,=,Inhibition,%,41.0
CHEMBL364545,5.56,=,IC50,uM,2.76
CHEMBL364545,,=,Inhibition,%,66.7
CHEMBL365678,5.68,=,IC50,uM,2.09
CHEMBL365678,,=,Inhibition,%,53.3
CHEMBL191314,4.10,=,IC50,uM,79.1
CHEMBL191314,,=,Inhibition,%,65.3
CHEMBL370961,5.71,=,IC50,uM,1.95
CHEMBL370961,,=,Inhibition,%,43.3
CHEMBL372710,5.10,=,IC50,uM,8.0
CHEMBL372710,,=,Inhibition,%,49.1
CHEMBL364678,4.35,=,IC50,uM,44.6
CHEMBL364678,,=,Inhibition,%,47.6
CHEMBL191461,5.75,=,IC50,uM,1.8
CHEMBL191461,,=,Inhibition,%,32.8
CHEMBL363588,5.01,=,IC50,uM,9.81
CHEMBL363588,,=,Inhibition,%,45.3
CHEMBL365136,5.31,=,IC50,uM,4.94
CHEMBL365136,,=,Inhibition,%,33.3
CHEMBL371798,,=,IC50,uM,49600.0
CHEMBL371798,,=,Inhibition,%,49.5
CHEMBL189797,,=,IC50,uM,1610.0
CHEMBL189797,,=,Inhibition,%,17.5
CHEMBL94,4.85,=,IC50,uM,14.0
CHEMBL94,,=,Inhibition,%,30.0
CHEMBL373345,,>,Ki,nM,100000.0
CHEMBL373345,,>,Ki,nM,100000.0
CHEMBL189886,,>,Ki,nM,100000.0
CHEMBL189886,,>,Ki,nM,100000.0
CHEMBL190660,,>,Ki,nM,100000.0
CHEMBL190660,,>,Ki,nM,100000.0
CHEMBL365445,,>,Ki,nM,100000.0
CHEMBL365445,,>,Ki,nM,100000.0
CHEMBL372716,,>,Ki,nM,100000.0
CHEMBL372716,,>,Ki,nM,100000.0
CHEMBL190672,,>,Ki,nM,100000.0
CHEMBL190672,,>,Ki,nM,100000.0
CHEMBL192592,,>,Ki,nM,100000.0
CHEMBL192592,,>,Ki,nM,100000.0
CHEMBL364893,,>,Ki,nM,100000.0
CHEMBL364893,,>,Ki,nM,100000.0
CHEMBL371181,,>,Ki,nM,100000.0
CHEMBL371181,,>,Ki,nM,100000.0
CHEMBL190677,,>,Ki,nM,100000.0
CHEMBL190677,,>,Ki,nM,100000.0
CHEMBL362996,,>,Ki,nM,100000.0
CHEMBL192258,,>,Ki,nM,100000.0
CHEMBL365809,,>,Ki,nM,100000.0
CHEMBL90039,,>,Ki,nM,100000.0
CHEMBL371523,,>,Ki,nM,100000.0
CHEMBL190677,,>,Ki,nM,100000.0
CHEMBL365982,,>,Ki,nM,100000.0
CHEMBL370299,,>,Ki,nM,100000.0
CHEMBL192595,,>,Ki,nM,100000.0
CHEMBL192648,,>,Ki,nM,100000.0
CHEMBL363855,,>,Ki,nM,100000.0
CHEMBL364734,,>,Ki,nM,100000.0
CHEMBL192809,,>,Ki,nM,100000.0
CHEMBL191625,,>,Ki,nM,100000.0
CHEMBL371371,,>,Ki,nM,100000.0
CHEMBL363186,,>,Ki,nM,100000.0
CHEMBL364588,,>,Ki,nM,100000.0
CHEMBL189727,,>,Ki,nM,100000.0
CHEMBL363919,,>,Ki,nM,100000.0
CHEMBL190613,,>,Ki,nM,100000.0
CHEMBL191688,,>,Ki,nM,100000.0
CHEMBL191800,,>,Ki,nM,100000.0
CHEMBL8320,6.02,=,Ki,nM,955.0
CHEMBL365161,,>,Ki,nM,100000.0
CHEMBL364729,5.78,=,Ki,nM,1670.0
CHEMBL192627,6.79,=,Ki,nM,163.0
CHEMBL192712,,>,Ki,nM,100000.0
CHEMBL284028,,>,Ki,nM,100000.0
CHEMBL372071,4.70,=,IC50,uM,20.0
CHEMBL192953,4.70,=,IC50,uM,20.0
CHEMBL372279,4.70,=,IC50,uM,20.0
CHEMBL191315,4.70,=,IC50,uM,20.0
CHEMBL191930,4.70,=,IC50,uM,20.0
CHEMBL434948,4.70,=,IC50,uM,20.0
CHEMBL190152,4.70,=,IC50,uM,20.0
CHEMBL189886,,>,Ki,nM,100000.0
CHEMBL192410,,>,Ki,nM,100000.0
CHEMBL192139,,>,Ki,nM,100000.0
CHEMBL365392,,>,Ki,nM,100000.0
CHEMBL193228,,>,Ki,nM,100000.0
CHEMBL193229,,>,Ki,nM,100000.0
CHEMBL193180,,>,Ki,nM,100000.0
CHEMBL370059,,>,Ki,nM,100000.0
CHEMBL192180,,>,Ki,nM,100000.0
CHEMBL192252,,>,Ki,nM,100000.0
CHEMBL371858,,>,Ki,nM,100000.0
CHEMBL192625,,>,Ki,nM,100000.0
CHEMBL193140,,>,Ki,nM,100000.0
CHEMBL192474,,>,Ki,nM,100000.0
CHEMBL191513,,>,Ki,nM,100000.0
CHEMBL435109,,>,Ki,nM,100000.0
CHEMBL191822,,>,Ki,nM,100000.0
CHEMBL192241,,>,Ki,nM,100000.0
CHEMBL191739,,>,Ki,nM,100000.0
CHEMBL191847,,>,Ki,nM,100000.0
CHEMBL192589,,>,Ki,nM,100000.0
CHEMBL365517,,>,Ki,nM,100000.0
CHEMBL191796,,>,Ki,nM,100000.0
CHEMBL425192,,>,Ki,nM,100000.0
CHEMBL366205,,>,Ki,nM,100000.0
CHEMBL192039,,>,Ki,nM,100000.0
CHEMBL192657,,>,Ki,nM,100000.0
CHEMBL372856,,>,Ki,nM,100000.0
CHEMBL191676,,>,Ki,nM,100000.0
CHEMBL195713,,>,Ki,nM,100000.0
CHEMBL365129,,>,Ki,nM,100000.0
CHEMBL189988,,>,Ki,nM,100000.0
CHEMBL190496,,>,Ki,nM,100000.0
CHEMBL372262,,>,IC50,nM,10000.0
CHEMBL191084,,>,IC50,nM,10000.0
CHEMBL95,6.57,=,IC50,nM,267.0
CHEMBL32823,9.23,=,IC50,nM,0.59
CHEMBL195418,8.52,=,IC50,nM,3.0
CHEMBL195241,8.39,=,IC50,nM,4.1
CHEMBL192682,7.01,=,IC50,nM,97.0
CHEMBL195179,8.16,=,IC50,nM,6.96
CHEMBL424833,7.45,=,IC50,nM,35.2
CHEMBL425739,7.42,=,IC50,nM,38.4
CHEMBL278963,7.52,=,IC50,nM,30.1
CHEMBL195067,7.49,=,IC50,nM,32.7
CHEMBL194823,9.60,=,IC50,nM,0.253
CHEMBL363391,5.96,=,IC50,nM,1090.0
CHEMBL191758,7.67,=,IC50,nM,21.5
CHEMBL95,6.37,=,IC50,nM,424.0
CHEMBL134342,,>,IC50,nM,1000000.0
CHEMBL555666,9.30,=,IC50,nM,0.5
CHEMBL557155,9.47,=,IC50,nM,0.34
CHEMBL534932,9.48,=,IC50,nM,0.33
CHEMBL2113368,9.49,=,IC50,nM,0.32
CHEMBL555214,9.35,=,IC50,nM,0.45
CHEMBL538573,9.48,=,IC50,nM,0.33
CHEMBL539599,9.40,=,IC50,nM,0.4
CHEMBL2113367,9.54,=,IC50,nM,0.29
CHEMBL75121,7.35,=,IC50,nM,44.5
CHEMBL1677,6.69,=,IC50,nM,205.0
CHEMBL1255901,6.58,=,IC50,nM,260.0
CHEMBL536047,9.11,=,IC50,nM,0.78
CHEMBL371276,4.71,=,IC50,uM,19.6
CHEMBL371276,,=,IC50,ug ml-1,4.8
CHEMBL196401,,=,IC50,uM,174.0
CHEMBL196401,,=,IC50,ug ml-1,50.0
CHEMBL196116,4.00,=,IC50,uM,100.0
CHEMBL196116,,=,IC50,ug ml-1,30.0
CHEMBL371006,4.02,=,IC50,uM,96.0
CHEMBL371006,,=,IC50,ug ml-1,32.0
CHEMBL196177,,=,IC50,uM,137.0
CHEMBL196177,,=,IC50,ug ml-1,43.8
CHEMBL196699,,=,IC50,uM,109.0
CHEMBL196699,,=,IC50,ug ml-1,35.0
CHEMBL371651,4.34,=,IC50,uM,46.0
CHEMBL371651,,=,IC50,ug ml-1,15.0
CHEMBL370561,,=,IC50,uM,105.0
CHEMBL370561,,=,IC50,ug ml-1,40.7
CHEMBL95,6.70,=,IC50,uM,0.2
CHEMBL95,,=,IC50,ug ml-1,0.04
CHEMBL94,7.52,=,IC50,uM,0.03
CHEMBL94,,=,IC50,ug ml-1,0.008
CHEMBL1385,5.97,=,IC50,uM,1.07
CHEMBL1385,,=,IC50,ug ml-1,0.29
CHEMBL194372,7.00,=,IC50,nM,101.0
CHEMBL197696,7.85,=,IC50,nM,14.0
CHEMBL199670,9.30,=,IC50,nM,0.5
CHEMBL45,,,IC50,,
CHEMBL95,6.46,=,IC50,nM,350.0
CHEMBL370807,9.35,=,IC50,nM,0.45
CHEMBL372202,10.40,=,IC50,nM,0.04
CHEMBL382260,9.19,=,IC50,nM,0.65
CHEMBL199585,11.10,=,IC50,nM,0.008
CHEMBL202661,9.06,=,IC50,nM,0.87
CHEMBL381499,10.00,=,IC50,nM,0.1
CHEMBL204895,7.00,=,IC50,nM,100.0
CHEMBL382207,5.41,=,IC50,nM,3860.0
CHEMBL205335,6.85,=,IC50,nM,142.0
CHEMBL205895,7.89,=,IC50,nM,13.0
CHEMBL381926,7.09,=,IC50,nM,82.0
CHEMBL205940,7.25,=,IC50,nM,56.0
CHEMBL205231,7.57,=,IC50,nM,27.0
CHEMBL129837,6.12,=,IC50,nM,760.0
CHEMBL381782,5.26,=,IC50,nM,5510.0
CHEMBL130458,8.00,=,IC50,nM,10.0
CHEMBL205340,7.03,=,IC50,nM,94.0
CHEMBL382351,5.00,=,IC50,nM,9890.0
CHEMBL94,7.55,=,IC50,nM,28.0
CHEMBL205321,5.46,=,IC50,nM,3430.0
CHEMBL207777,7.01,=,IC50,nM,97.0
CHEMBL378404,7.42,=,IC50,nM,38.0
CHEMBL205967,5.62,=,IC50,nM,2420.0
CHEMBL380830,6.21,=,IC50,nM,610.0
CHEMBL206237,5.17,=,IC50,nM,6700.0
CHEMBL206093,7.44,=,IC50,nM,36.0
CHEMBL426674,7.70,=,IC50,nM,20.0
CHEMBL377283,6.31,=,IC50,nM,486.0
CHEMBL494887,,=,IC50,nM,340000.0
CHEMBL464538,7.75,=,IC50,nM,18.0
CHEMBL1255901,7.33,=,IC50,nM,47.0
CHEMBL433041,7.66,=,IC50,nM,22.0
CHEMBL54727,7.66,=,IC50,nM,22.0
CHEMBL659,6.10,=,IC50,nM,800.0
CHEMBL636,5.38,=,IC50,nM,4150.0
CHEMBL502,7.66,=,IC50,nM,22.0
CHEMBL95,6.72,=,IC50,nM,190.0
CHEMBL205431,,=,Inhibition,%,45.9
CHEMBL19224,,=,Inhibition,%,88.2
CHEMBL205040,,=,Inhibition,%,38.6
CHEMBL207932,,=,Inhibition,%,8.4
CHEMBL207931,,=,Inhibition,%,88.7
CHEMBL208132,,=,Inhibition,%,67.8
CHEMBL206259,,=,Inhibition,%,14.7
CHEMBL206925,,=,Inhibition,%,11.4
CHEMBL383242,,=,Inhibition,%,90.2
CHEMBL206505,,=,Inhibition,%,34.5
CHEMBL383038,,=,Inhibition,%,13.4
CHEMBL539941,,=,Inhibition,%,17.7
CHEMBL205317,,=,Inhibition,%,14.5
CHEMBL204891,,=,Inhibition,%,13.2
CHEMBL205855,,=,Inhibition,%,38.4
CHEMBL1407,,=,Inhibition,%,46.6
CHEMBL205431,,=,Inhibition,%,11.4
CHEMBL19224,,=,Inhibition,%,46.4
CHEMBL205040,,=,Inhibition,%,2.3
CHEMBL207932,,=,Inhibition,%,4.6
CHEMBL207931,,=,Inhibition,%,45.5
CHEMBL208132,,=,Inhibition,%,53.5
CHEMBL206259,,=,Inhibition,%,-4.0
CHEMBL206925,,=,Inhibition,%,3.5
CHEMBL383242,,=,Inhibition,%,52.4
CHEMBL206505,,=,Inhibition,%,9.3
CHEMBL383038,,=,Inhibition,%,4.2
CHEMBL539941,,=,Inhibition,%,2.4
CHEMBL205317,,=,Inhibition,%,4.5
CHEMBL204891,,=,Inhibition,%,2.5
CHEMBL205855,,=,Inhibition,%,9.6
CHEMBL1407,,=,Inhibition,%,9.2
CHEMBL208310,,=,Inhibition,%,15.9
CHEMBL208310,,=,Inhibition,%,7.3
CHEMBL383242,5.26,=,IC50,uM,5.5
CHEMBL19224,4.61,=,IC50,uM,24.33
CHEMBL207931,4.97,=,IC50,uM,10.73
CHEMBL208132,5.16,=,IC50,uM,6.94
CHEMBL659,6.23,=,IC50,uM,0.59
CHEMBL208132,,=,Inhibition,%,0.0
CHEMBL208092,7.78,=,Ki,nM,16.5
CHEMBL208599,10.59,=,Ki,nM,0.026
CHEMBL1255901,7.33,=,Ki,nM,47.0
CHEMBL95,6.86,=,Ki,nM,137.0
CHEMBL210453,8.19,=,Ki,nM,6.4
CHEMBL382423,7.80,=,Ki,nM,15.7
CHEMBL211897,,,IC50,,
CHEMBL211383,,>,IC50,uM,3.0
CHEMBL211500,,>,IC50,uM,3.0
CHEMBL211450,,>,IC50,uM,5.0
CHEMBL212526,,>,IC50,uM,3.0
CHEMBL378763,,>,IC50,uM,3.0
CHEMBL378762,,>,IC50,uM,3.0
CHEMBL212409,,,IC50,,
CHEMBL424877,,,IC50,,
CHEMBL379950,,>,IC50,uM,3.0
CHEMBL212374,,>,IC50,uM,3.0
CHEMBL209441,,,IC50,,
CHEMBL213281,,>,IC50,uM,3.0
CHEMBL379065,,>,IC50,uM,3.0
CHEMBL212001,,>,IC50,uM,3.0
CHEMBL212220,,>,IC50,uM,3.0
CHEMBL439508,,>,IC50,uM,3.0
CHEMBL213861,,>,IC50,uM,3.0
CHEMBL377041,,>,IC50,uM,3.0
CHEMBL212105,,>,IC50,uM,3.0
CHEMBL213240,,>,IC50,uM,3.0
CHEMBL211529,,>,IC50,uM,3.0
CHEMBL213404,,>,IC50,uM,3.0
CHEMBL377618,,>,IC50,uM,3.0
CHEMBL212377,,>,IC50,uM,3.0
CHEMBL379935,,>,IC50,uM,3.0
CHEMBL213964,,>,IC50,uM,3.0
CHEMBL379563,,>,IC50,uM,3.0
CHEMBL214160,,>,IC50,uM,3.0
CHEMBL213944,,>,IC50,uM,3.0
CHEMBL212771,,>,IC50,uM,3.0
CHEMBL211652,,>,IC50,uM,3.0
CHEMBL379312,,,IC50,,
CHEMBL211596,,>,IC50,uM,3.0
CHEMBL377415,,,IC50,,
CHEMBL211943,,>,IC50,uM,3.0
CHEMBL211897,,>,IC50,uM,3.0
CHEMBL208888,,>,IC50,uM,3.0
CHEMBL211314,,,IC50,,
CHEMBL211610,,,IC50,,
CHEMBL377431,,>,IC50,uM,3.0
CHEMBL212572,,>,IC50,uM,3.0
CHEMBL376425,,>,IC50,uM,3.0
CHEMBL377037,,>,IC50,uM,3.0
CHEMBL378050,,>,IC50,uM,3.0
CHEMBL212065,,>,IC50,uM,3.0
CHEMBL209493,,>,IC50,uM,3.0
CHEMBL386053,,>,IC50,uM,3.0
CHEMBL214268,,<,Inhibition,%,10.0
CHEMBL211471,7.38,=,IC50,nM,42.1
CHEMBL209392,7.13,=,IC50,nM,73.6
CHEMBL209924,5.99,=,IC50,nM,1012.9
CHEMBL212162,5.87,=,IC50,nM,1341.7
CHEMBL212111,5.97,=,IC50,nM,1072.8
CHEMBL209863,5.49,=,IC50,nM,3203.7
CHEMBL427232,7.68,=,IC50,nM,21.0
CHEMBL211520,6.90,=,IC50,nM,126.3
CHEMBL380050,6.55,=,IC50,nM,284.2
CHEMBL536047,10.48,=,Ki,pM,33.0
CHEMBL384563,7.01,=,IC50,nM,98.0
CHEMBL536047,9.11,=,IC50,nM,0.78
CHEMBL1255901,6.58,=,IC50,nM,260.0
CHEMBL95,6.69,=,IC50,nM,205.0
CHEMBL217521,,,IC50,,
CHEMBL387188,,,IC50,,
CHEMBL415799,,,IC50,,
CHEMBL415799,6.65,=,IC50,nM,225.0
CHEMBL386541,,,IC50,,
CHEMBL386541,7.39,=,IC50,nM,40.5
CHEMBL214467,,,IC50,,
CHEMBL214467,,,IC50,,
CHEMBL384563,,,IC50,,
CHEMBL219262,6.41,=,IC50,nM,386.0
CHEMBL219264,8.08,=,IC50,nM,8.39
CHEMBL219316,7.23,=,IC50,nM,59.0
CHEMBL384886,7.14,=,IC50,nM,72.1
CHEMBL220141,6.87,=,IC50,nM,135.0
CHEMBL445846,7.39,=,IC50,nM,40.7
CHEMBL219911,6.44,=,IC50,nM,365.0
CHEMBL374981,8.29,=,IC50,nM,5.08
CHEMBL216159,8.28,=,IC50,nM,5.24
CHEMBL219569,8.25,=,IC50,nM,5.65
CHEMBL434378,7.74,=,IC50,nM,18.2
CHEMBL219550,7.77,=,IC50,nM,17.0
CHEMBL219063,6.62,=,IC50,nM,241.0
CHEMBL266045,7.05,=,IC50,nM,89.2
CHEMBL385269,7.29,=,IC50,nM,51.6
CHEMBL376514,,,Activity,,
CHEMBL95,6.83,=,IC50,nM,147.0
CHEMBL374184,6.98,=,IC50,nM,105.0
CHEMBL218940,7.24,=,IC50,nM,58.0
CHEMBL436302,6.63,=,IC50,nM,234.0
CHEMBL219406,6.77,=,IC50,nM,169.0
CHEMBL219405,6.51,=,IC50,nM,309.0
CHEMBL220294,6.72,=,IC50,nM,191.0
CHEMBL219400,6.47,=,IC50,nM,338.0
CHEMBL219172,6.71,=,IC50,nM,193.0
CHEMBL218939,6.91,=,IC50,nM,122.0
CHEMBL266084,,>,IC50,uM,10.0
CHEMBL221811,,>,IC50,uM,10.0
CHEMBL80619,,>,IC50,uM,10.0
CHEMBL221794,,>,IC50,uM,10.0
CHEMBL278193,,>,IC50,uM,10.0
CHEMBL376011,,>,IC50,uM,10.0
CHEMBL373674,,>,IC50,uM,10.0
CHEMBL376012,,>,IC50,uM,10.0
CHEMBL220849,,>,IC50,uM,10.0
CHEMBL220959,,>,IC50,uM,10.0
CHEMBL659,6.22,=,IC50,uM,0.6
CHEMBL659,6.20,=,Log IC50,,-6.197
CHEMBL441868,5.72,=,IC50,uM,1.9
CHEMBL441868,5.72,=,Log IC50,,-5.722
CHEMBL375862,6.00,=,IC50,uM,1.0
CHEMBL375862,6.01,=,Log IC50,,-6.007
CHEMBL373651,5.75,=,IC50,uM,1.8
CHEMBL373651,5.74,=,Log IC50,,-5.74
CHEMBL220905,5.38,=,IC50,uM,4.2
CHEMBL220905,5.38,=,Log IC50,,-5.377
CHEMBL374729,6.10,=,IC50,uM,0.8
CHEMBL374729,6.12,=,Log IC50,,-6.122
CHEMBL385778,5.89,=,IC50,uM,1.3
CHEMBL385778,5.86,=,Log IC50,,-5.855
CHEMBL376434,5.66,=,IC50,uM,2.2
CHEMBL376434,5.66,=,Log IC50,,-5.656
CHEMBL375077,4.93,=,IC50,uM,11.8
CHEMBL375077,4.93,=,Log IC50,,-4.929
CHEMBL636,4.32,=,IC50,uM,48.0
CHEMBL94,6.30,=,IC50,uM,0.5
CHEMBL94,6.31,=,Log IC50,,-6.307
CHEMBL326294,,>,Ki,uM,100.0
CHEMBL373781,,>,Ki,uM,100.0
CHEMBL221512,,>,Ki,uM,100.0
CHEMBL222644,,>,Ki,uM,100.0
CHEMBL222849,,>,Ki,uM,100.0
CHEMBL374905,,>,Ki,uM,100.0
CHEMBL222795,,>,Ki,uM,100.0
CHEMBL221830,,>,Ki,uM,100.0
CHEMBL221669,,>,Ki,uM,100.0
CHEMBL376290,,>,Ki,uM,100.0
CHEMBL373715,,>,Ki,uM,100.0
CHEMBL222292,,>,Ki,uM,100.0
CHEMBL374740,,>,Ki,uM,100.0
CHEMBL222988,,>,Ki,uM,100.0
CHEMBL223039,,>,Ki,uM,100.0
CHEMBL385800,,>,Ki,uM,100.0
CHEMBL385799,,>,Ki,uM,100.0
CHEMBL333636,,>,Ki,uM,100.0
CHEMBL223254,,>,Ki,uM,100.0
CHEMBL375078,,>,Ki,uM,100.0
CHEMBL376435,,>,Ki,uM,100.0
CHEMBL223785,,>,Ki,uM,100.0
CHEMBL222190,,>,Ki,uM,100.0
CHEMBL224988,,>,Ki,uM,100.0
CHEMBL224884,,>,Ki,uM,100.0
CHEMBL224822,,>,Ki,uM,100.0
CHEMBL374629,,>,Ki,uM,100.0
CHEMBL225169,,>,Ki,uM,100.0
CHEMBL118305,,>,Ki,uM,100.0
CHEMBL116649,,>,Ki,uM,100.0
CHEMBL325480,,>,Ki,uM,100.0
CHEMBL115897,,>,Ki,uM,100.0
CHEMBL327012,,>,Ki,uM,100.0
CHEMBL116040,,>,Ki,uM,100.0
CHEMBL222660,,>,Ki,uM,100.0
CHEMBL118883,,>,Ki,uM,100.0
CHEMBL376228,,>,Ki,uM,100.0
CHEMBL442046,,>,Ki,uM,100.0
CHEMBL375304,,>,Ki,uM,100.0
CHEMBL221873,,>,Ki,uM,100.0
CHEMBL385132,,>,Ki,uM,100.0
CHEMBL374758,,>,Ki,uM,100.0
CHEMBL222712,,>,Ki,uM,100.0
CHEMBL222711,,>,Ki,uM,100.0
CHEMBL221362,,>,Ki,uM,100.0
CHEMBL222149,,>,Ki,uM,100.0
CHEMBL426562,,>,Ki,uM,100.0
CHEMBL374331,,>,Ki,uM,100.0
CHEMBL222851,,>,Ki,uM,100.0
CHEMBL376291,,>,Ki,uM,100.0
CHEMBL115581,,>,Ki,uM,100.0
CHEMBL117447,,>,Ki,uM,100.0
CHEMBL79466,,>,Ki,uM,100.0
CHEMBL222989,,>,Ki,uM,100.0
CHEMBL374970,,>,Ki,uM,100.0
CHEMBL386000,,>,Ki,uM,100.0
CHEMBL222891,,>,Ki,uM,100.0
CHEMBL223001,,>,Ki,uM,100.0
CHEMBL376518,,>,Ki,uM,100.0
CHEMBL223000,,>,Ki,uM,100.0
CHEMBL222999,,>,Ki,uM,100.0
CHEMBL225175,,>,Ki,uM,100.0
CHEMBL60569,,>,Ki,uM,100.0
CHEMBL375126,4.32,=,Ki,uM,48.2
CHEMBL222752,5.48,=,Ki,uM,3.28
CHEMBL222343,,,Activity,,
CHEMBL222846,,,Activity,,
CHEMBL374967,,,Activity,,
CHEMBL222787,,,Activity,,
CHEMBL373508,,,Activity,,
CHEMBL373437,,,Activity,,
CHEMBL223197,,,Activity,,
CHEMBL442047,,,Activity,,
CHEMBL71851,3.77,=,IC50,uM,168.6
CHEMBL659,5.50,=,IC50,uM,3.2
CHEMBL225024,,=,Inhibition,%,30.1
CHEMBL225024,,,Activity,,
CHEMBL500996,5.27,=,Log IC50,,-5.27
CHEMBL94,7.87,=,Log IC50,,-7.87
CHEMBL502,7.64,=,Log IC50,,-7.64
CHEMBL95,6.37,=,Log IC50,,-6.37
CHEMBL611732,4.51,=,Log IC50,,-4.51
CHEMBL222037,5.97,=,Log IC50,,-5.97
CHEMBL222044,5.58,=,Log IC50,,-5.58
CHEMBL222043,6.92,=,Log IC50,,-6.92
CHEMBL221992,8.24,=,Log IC50,,-8.24
CHEMBL19949,8.24,=,Log IC50,,-8.24
CHEMBL222875,6.77,=,Log IC50,,-6.77
CHEMBL222818,7.20,=,Log IC50,,-7.2
CHEMBL222340,7.44,=,Log IC50,,-7.44
CHEMBL222378,8.18,=,Log IC50,,-8.18
CHEMBL387394,8.13,=,Log IC50,,-8.13
CHEMBL222946,8.48,=,Log IC50,,-8.48
CHEMBL222904,8.48,=,Log IC50,,-8.48
CHEMBL385130,7.73,=,Log IC50,,-7.73
CHEMBL222856,6.77,=,Log IC50,,-6.77
CHEMBL500996,,,Inhibition,,
CHEMBL222856,,<,Inhibition,%,5.0
CHEMBL385130,,<,Inhibition,%,5.0
CHEMBL222904,,=,Inhibition,%,41.0
CHEMBL222946,,,Inhibition,,
CHEMBL387394,,=,Inhibition,%,15.0
CHEMBL222378,,,Inhibition,,
CHEMBL222340,,=,Inhibition,%,35.0
CHEMBL222818,,,Inhibition,,
CHEMBL95,,,Inhibition,,
CHEMBL611732,,,Inhibition,,
