molecule_chembl_id,smiles,MW,HBA,HBD,LogP,activity_type
CHEMBL4744945,COc1ccc(CC(=O)Nc2cc([C@H]3CC[C@@H](OC(=O)N4CCC4(C)C)C3)[nH]n2)cn1,427.2219544080001,6,2,3.251500000000002,active
CHEMBL4764153,COc1ccc(CC(=O)Nc2cc([C@@H]3CC[C@H](OC(=O)N4CCC4(C)C)C3)[nH]n2)cn1,427.2219544080001,6,2,3.251500000000002,active
CHEMBL4758595,COc1ccc(CC(=O)Nc2cc([C@H]3CC[C@@H](OC(=O)N4C[C@@H](C#N)[C@@H]4C)C3)[nH]n2)cn1,438.2015533120001,7,2,2.6110800000000003,active
CHEMBL4758192,Cc1ncc(CC(=O)Nc2cc([C@H]3CC[C@@H](OC(=O)N4C[C@@H](C#N)[C@@H]4C)C3)[nH]n2)s1,428.16305962800004,7,2,2.9724000000000013,active
CHEMBL4763408,CCC(CO)CNC(=O)O[C@@H]1CC[C@H](c2cc(NC(=O)Cc3ccc(OC)nc3)n[nH]2)C1,445.2325190920001,7,4,2.3753,active
CHEMBL4744114,COc1ccc(CC(=O)Nc2cc([C@@H]3CC[C@H](OC(=O)N[C@H]4CC[C@H](O)CC4)C3)[nH]n2)cn1,457.2325190920001,7,4,2.6603000000000003,active
CHEMBL3408213,Cn1cc(-c2ccc(-c3cncc(Cl)c3N3CCC4(CCNC4=O)CC3)cc2)cn1,421.166938068,5,1,3.9090000000000016,inactive
CHEMBL4777349,O=C1NCCC12CCN(c1c(Cl)cncc1-c1cc3ccccc3o1)CC2,381.12440455999996,4,1,4.254700000000004,active
CHEMBL4791586,O=C1NCCC12CCN(c1c(Cl)cncc1-c1cc3ccccc3s1)CC2,397.10156094,4,1,4.723200000000004,active
CHEMBL325353,Nc1nonc1-n1nnc(C(=O)N/N=C/c2ccncc2)c1CN1CCCCC1,396.17706988000003,11,2,0.37729999999999975,inactive
CHEMBL326705,Nc1nonc1-n1nnc(-c2n[nH]c(-c3ccncc3)n2)c1CN1CCCCC1,393.17740422800006,11,2,1.0654999999999992,inactive
CHEMBL109944,COCCCn1cc(C2=C(c3ccccc3O)C(=O)NC2=O)c2cccnc21,377.13755608800005,6,2,2.3456,inactive
CHEMBL1940904,Nc1c(F)c(NCCNc2ccccn2)c2c3c1c(=O)c(C(=O)O)cn3C1(CCCC1)CCO2,467.1968825319999,8,4,3.3918000000000017,inactive
CHEMBL1940905,Nc1c(F)c(NCCNc2ccccn2)c2c3c1c(=O)c(C(=O)O)cn3C1(CCC1)CCO2,453.1812324679999,8,4,3.0017000000000014,inactive
CHEMBL1940907,CC1COc2c(NCCNc3ccccn3)c(F)c(N)c3c(=O)c(C(=O)O)cn(c23)C12CCC2,467.19688253199996,8,4,3.247700000000001,inactive
CHEMBL1940908,CC1CC2(CCC2)n2cc(C(=O)O)c(=O)c3c(N)c(F)c(NCCNc4ccccn4)c(c32)O1,467.1968825320001,8,4,3.390200000000001,inactive
CHEMBL1957944,Cc1nc2c(C(=O)NCCc3ccc(NS(C)(=O)=O)cc3)ccc(O)c2[nH]1,388.12052611999997,5,4,1.9209199999999997,inactive
CHEMBL1957945,CS(=O)(=O)Nc1ccc(CCNC(=O)c2ccc(O)c3[nH]c(C4CC4)nc23)cc1,414.136176184,5,4,2.4899000000000004,inactive
CHEMBL1957946,CS(=O)(=O)Nc1ccc(CCNC(=O)c2ccc(O)c3[nH]c(C4CCCC4)nc23)cc1,442.167476312,5,4,3.270100000000001,inactive
CHEMBL1957951,CS(=O)(=O)Nc1ccc(CCNC(=O)c2ccc(O)c3[nH]c(-c4ccncc4)nc23)cc1,451.1314251520001,6,4,2.6745,inactive
CHEMBL1957957,Cc1cn(CCCNC(=O)c2ccc(O)c3[nH]c(-c4cccs4)nc23)cn1,381.1259458480001,6,3,3.322020000000001,inactive
CHEMBL1957958,CCN1CCN(C(=O)c2ccc(CCNC(=O)c3ccc(O)c4[nH]c(-c5cccs5)nc34)cc2)CC1,503.19911078800004,6,3,3.747200000000002,inactive
CHEMBL1957948,CS(=O)(=O)Nc1ccc(CCNC(=O)c2ccc(O)c3[nH]c(-c4ccc(F)cc4F)nc23)cc1,486.11733256,5,4,3.5577000000000014,active
CHEMBL2048678,CCOc1ccncc1NC(=O)c1ccnc2[nH]c(-c3ccc(F)cc3)nc12,377.128802972,5,2,3.8100000000000023,active
CHEMBL4643408,Cc1c[nH]c(-c2ncc(NCCNc3ccc(C#N)cc3)nc2-c2ccc(Cl)cc2Cl)n1,463.10789896800003,6,3,5.544600000000003,inactive
CHEMBL114582,CC(C)CNCc1c(C(=O)NCc2ccncc2)nnn1-c1nonc1N,371.1818209120001,10,3,0.3031000000000007,inactive
CHEMBL113447,CN(CCc1ccncc1)C(=O)c1nnn(-c2nonc2N)c1CN1CCCCC1,411.2131210400001,10,1,0.9280999999999995,inactive
CHEMBL76741,CCCCCCCc1c(-c2ccc(OC)cc2)[nH]c2nccnc12,323.19976242,3,1,5.146400000000004,inactive
CHEMBL76660,Clc1cc(Cl)cc(-c2cc3[nH]ccnc-3n2)c1,263.001702584,2,1,3.883300000000002,inactive
CHEMBL311935,Cc1c[nH]c2cc(-c3ccccc3)nc-2n1,209.095297352,2,1,2.88492,inactive
CHEMBL78232,Cn1c(-c2ccccc2)cc2nccnc21,209.095297352,3,0,2.635300000000001,inactive
CHEMBL307392,c1ccc(-c2cc3[nH]c4ccccc4nc-3n2)cc1,245.095297352,2,1,3.729700000000002,inactive
CHEMBL40842,O=C(O)Cc1ccc(CSc2n[nH]c(-c3ccncc3)n2)cc1,326.083746688,5,2,2.786100000000001,inactive
CHEMBL39357,O=C(O)Cc1ccc(CSc2nnc(-c3ccccn3)s2)cc1,343.04491865600005,6,1,3.5195000000000025,inactive
CHEMBL37826,Cc1nc(-c2cccc(CSc3nnc(-c4ccncc4)o3)c2)no1,351.078995656,8,0,3.782320000000002,inactive
CHEMBL39803,O=C(O)Cc1ccc(CSc2nnc(-c3cccnc3)s2)cc1,343.04491865600005,6,1,3.5195000000000025,inactive
CHEMBL307152,Cn1ccc2ccc3c4[nH]c5c(CCCN[C@H]6CC[C@H](O)CC6)cccc5c4c4c(c3c21)C(=O)NC4=O,494.23179081999996,5,4,4.675300000000004,inactive
CHEMBL24167,Cn1sc(=O)n(C2CCCCC2)c1=O,214.077598688,5,0,1.1137,inactive
CHEMBL115220,O=C(Cc1ccc2ccccc2c1)Nc1cc(C2CC2)n[nH]1,291.1371621640001,2,2,3.621500000000001,inactive
CHEMBL344719,Cc1cc(C(=O)CCl)c(C)s1,188.006263588,2,0,2.7864400000000016,inactive
CHEMBL423377,Cc1csc(C(=O)CCl)c1,173.990613524,2,0,2.4780200000000008,inactive
CHEMBL142415,Cc1ccc(C(=O)CCl)s1,173.990613524,2,0,2.4780200000000008,inactive
CHEMBL48081,Nc1nccc(-c2cc3cc(Br)ccc3[nH]2)n1,288.00105838800005,3,2,2.9696000000000007,inactive
CHEMBL281957,CCN(CC)C/C=C/c1nc(O)c2c(ccc3nc(Nc4c(Cl)cccc4Cl)n(C)c32)c1C,483.15926584400006,6,2,6.540920000000006,inactive
CHEMBL181293,CCN[C@H]1CC[C@H](Nc2cc(Nc3ccc(S(=O)(=O)N(C)C)cc3)n3ncc(C(C)C)c3n2)CC1,499.2729444240001,8,3,4.1792000000000025,inactive
CHEMBL180714,CCN(CC)[C@H]1CC[C@H](Nc2cc(Nc3ccc(S(=O)(=O)N(C)C)cc3)n3ncc(C(C)C)c3n2)CC1,527.304244552,8,2,4.911500000000004,inactive
CHEMBL181606,CC(C)c1cnn2c(Nc3ccc(S(=O)(=O)N(C)C)cc3)cc(NC3CCCC(N)C3)nc12,471.24164429600006,8,3,3.5284000000000013,inactive
CHEMBL181147,COc1ccc(-c2cc3c(NC(=O)N4CCOCC4)ncnc3o2)cc1,354.132805056,6,1,2.762500000000001,inactive
CHEMBL427325,COc1ccc(-c2cc3c(NC(=O)c4cccc(F)c4)ncnc3o2)cc1,363.10191952800005,5,1,4.289800000000003,inactive
CHEMBL189938,COc1ccc(NC2=C(c3ccccc3)C(=O)N(Cc3ccccc3)C2=O)cc1,384.14739249999997,4,1,4.087400000000002,inactive
CHEMBL364666,O=C1C(Nc2ccccc2)=C(c2ccccc2)C(=O)N1Cc1ccccc1,354.136827816,3,1,4.078800000000002,inactive
CHEMBL190901,O=C1C(Nc2ccc(Cl)cc2)=C(c2ccccc2)C(=O)N1Cc1ccccc1,388.097855464,3,1,4.732200000000003,inactive
CHEMBL191263,CCN1C(=O)C(Nc2ccc(OC)cc2)=C(c2ccccc2)C1=O,322.13174243599997,4,1,2.9071000000000016,inactive
CHEMBL189228,COc1ccc(NC2=C(c3ccccc3)C(=O)N(c3ccccc3)C2=O)cc1,370.13174243599997,4,1,4.091800000000002,inactive
CHEMBL191419,COc1ccc(NC2=C(c3ccccc3)C(=O)N(C)C2=O)cc1,308.11609237199997,4,1,2.5170000000000003,inactive
CHEMBL370285,CCN1C(=O)C(Nc2ccccc2)=C(c2ccccc2)C1=O,292.12117775199994,3,1,2.898500000000001,inactive
CHEMBL189532,CCN1C(=O)C(Nc2ccc(Cl)cc2)=C(c2ccccc2)C1=O,326.0822054,3,1,3.5519000000000025,inactive
CHEMBL158781,CN1C(=O)C(Nc2ccccc2)=C(c2ccccc2)C1=O,278.105527688,3,1,2.508400000000001,inactive
CHEMBL365847,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cc3)nc2n(C2CCCC2)c1=O,446.24302420000004,8,2,3.570820000000002,inactive
CHEMBL437885,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN1CCCC1,386.13096716,5,1,4.770300000000004,inactive
CHEMBL207815,COCCN1CC(C(N)=O)(N(C)Cc2cc3c(Nc4cccc(Cl)c4F)ncnc3cc2OC)C1,502.189544656,8,2,2.7924000000000007,inactive
CHEMBL425601,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)C1(C(N)=O)CN(C(C)C)C1,486.19463003600004,7,2,3.554400000000003,inactive
CHEMBL207718,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)C1(C(N)=O)CN(C)C1,458.16332990800004,7,2,2.775800000000001,inactive
CHEMBL383246,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)C1(C(N)=O)CCN(C(C)C)CC1,514.225930164,7,2,4.334600000000004,inactive
CHEMBL207130,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)C1(C(N)=O)CCN(C)CC1,486.19463003600004,7,2,3.5560000000000027,inactive
CHEMBL380889,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)[C@@H](CN(C)C)C(N)=O,460.17897997200004,7,2,3.0218000000000007,inactive
CHEMBL207445,COCC[C@@H](C(N)=O)N(C)Cc1cc2c(Nc3cccc(Cl)c3F)ncnc2cc1OC,461.16299556,7,2,3.4967000000000015,inactive
CHEMBL379905,COC[C@@H](C(N)=O)N(C)Cc1cc2c(Nc3cccc(Cl)c3F)ncnc2cc1OC,447.14734549600007,7,2,3.106600000000002,inactive
CHEMBL208286,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)[C@@H](CO)C(N)=O,433.131695432,7,3,2.4525,inactive
CHEMBL376967,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(CCN(C)C)[C@@H](C)C(N)=O,474.19463003600004,7,2,3.411900000000002,inactive
CHEMBL382823,COCCN(Cc1cc2c(Nc3cccc(Cl)c3F)ncnc2cc1OC)[C@@H](C)C(N)=O,461.16299556000007,7,2,3.4967000000000006,inactive
CHEMBL208048,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C(C)C)[C@@H](C)C(N)=O,445.16808094000004,6,2,4.258700000000004,inactive
CHEMBL378370,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)C1CCNC1=O,429.13678081200004,6,2,3.4948000000000023,inactive
CHEMBL380006,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)[C@H](C)C(=O)N(C)C,445.16808094000004,6,1,4.083000000000004,inactive
CHEMBL211003,CNC(=O)[C@@H](C)N(C)Cc1cc2c(Nc3cccc(Cl)c3F)ncnc2cc1OC,431.15243087600004,6,2,3.740800000000002,inactive
CHEMBL207687,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)[C@@H](C)C(N)=O,417.13678081200004,6,2,3.480100000000002,inactive
CHEMBL208118,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)[C@H](C)C(N)=O,417.13678081200004,6,2,3.480100000000002,inactive
CHEMBL379601,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)CC(N)=O,403.12113074800004,6,2,3.0916000000000015,inactive
CHEMBL380386,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN[C@H](C)C(N)=O,403.12113074800004,6,3,3.137900000000001,inactive
CHEMBL207037,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN1CC(C(N)=O)C1,415.12113074800004,6,2,3.0916000000000015,inactive
CHEMBL207246,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN1CCC1C(N)=O,415.12113074800004,6,2,3.2341000000000015,inactive
CHEMBL207674,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN1CCOCC1C(N)=O,445.131695432,7,2,2.8606000000000007,inactive
CHEMBL206783,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN1CCCC[C@@H]1C(N)=O,443.15243087600004,6,2,4.014300000000003,inactive
CHEMBL204420,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN1CCN(C)CC1C(N)=O,458.16332990800004,7,2,2.7758000000000003,inactive
CHEMBL377772,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN1CCC[C@H]1CC(N)=O,443.15243087600004,6,2,4.014300000000003,inactive
CHEMBL380454,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN1CC[C@H](C(N)=O)C1,429.13678081200004,6,2,3.481700000000002,inactive
CHEMBL382822,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN1CCC[C@@H]1C(=O)N(C)C,457.16808094000004,6,1,4.227100000000004,inactive
CHEMBL383760,CNC(=O)[C@H]1CCCN1Cc1cc2c(Nc3cccc(Cl)c3F)ncnc2cc1OC,443.15243087600004,6,2,3.884900000000002,inactive
CHEMBL207235,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN1C[C@H](OC)C[C@@H]1C(N)=O,459.147345496,7,2,3.249100000000001,inactive
CHEMBL208292,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN1CCC[C@@H]1C(N)=O,429.13678081200004,6,2,3.624200000000002,inactive
CHEMBL207584,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN1CCC[C@H]1C(N)=O,429.13678081200004,6,2,3.624200000000002,inactive
CHEMBL382638,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1CN1CCC[C@H]1C(N)=O,429.13678081200004,6,2,3.624200000000002,inactive
CHEMBL206955,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1CN1CCC[C@@H]1C(N)=O,429.13678081200004,6,2,3.624200000000002,inactive
CHEMBL379029,COCCNc1nc(-c2ccc(C=O)cc2)nc2c1ncn2C(C)C,339.16952491200004,7,1,2.945000000000001,inactive
CHEMBL377061,COc1ccc(CNc2nc(-c3ccc(C=O)cc3)nc3c2ncn3C(C)C)cc1,401.18517497600004,7,1,4.507400000000003,inactive
CHEMBL209404,COCCNc1nc(-c2ccc(C#N)s2)nc2c1ncn2C(C)C,342.12628019600004,8,1,3.0656800000000013,inactive
CHEMBL379618,COCCNc1nc(-c2ccc(C(C)=O)s2)nc2c1ncn2C(C)C,359.14159591200007,8,1,3.396600000000002,inactive
CHEMBL379811,COCCNc1nc(-c2ccc(NC(=O)OC)cc2)nc2c1ncn2C(C)C,384.19098862800007,8,2,3.310800000000002,inactive
CHEMBL207426,COCCNc1nc(-c2ccc(C(=O)NCCC#N)cc2)nc2c1ncn2C(C)C,407.2069730400001,8,2,2.7759800000000014,inactive
CHEMBL437325,CNC(=O)c1ccc(-c2nc(NCCOC)c3ncn(C(C)C)c3n2)cc1,368.19607400800004,7,2,2.4921000000000006,inactive
CHEMBL210839,COCCNc1nc(-c2ccc(NS(C)(=O)=O)cc2)nc2c1ncn2C(C)C,404.1630596280001,8,2,2.5040000000000004,inactive
CHEMBL208017,COCCNc1nc(-c2ccc(C(C)=O)cc2)nc2c1ncn2C(C)C,353.18517497600004,7,1,3.3351000000000015,inactive
CHEMBL215652,CC(C)c1nnc2ccc(-c3ocnc3-c3ccc(F)cc3Cl)cn12,356.084016968,5,0,4.967200000000003,inactive
CHEMBL213423,CC(C)c1nnc2ccc(-c3ocnc3-c3cc(F)c(F)cc3F)cn12,358.10414569600005,5,0,4.592000000000002,inactive
CHEMBL213451,CCNc1nnc2ccc(-c3ocnc3-c3ccc(F)cc3)cn12,323.11823828800004,6,1,3.622200000000002,inactive
CHEMBL212382,CC(C)(C)c1nnc2ccc(-c3ocnc3-c3ccc(F)cc3F)cn12,354.129217572,5,0,4.627000000000003,inactive
CHEMBL212968,CC(C)(C)c1nnc2ccc(-c3ocnc3-c3cc(F)c(F)cc3F)cn12,372.11979576000004,5,0,4.766100000000003,inactive
CHEMBL214198,CC(C)c1nnc2ccc(-c3c[nH]nc3-c3cc(F)ccc3F)cn12,339.12955192000004,4,1,4.188000000000002,inactive
CHEMBL379929,CC(C)c1nnc2ccc(-c3ocnc3-c3ccccc3)cn12,304.132411132,5,0,4.174700000000003,inactive
CHEMBL217092,CN1CCN(CCOc2cc(OC3CCOCC3)c3c(Nc4c(Cl)ccc5c4OCO5)ncnc3c2)CC1,541.209196804,10,1,3.9395000000000024,inactive
CHEMBL402548,CO[C@@H](C(=O)N1Cc2n[nH]c(NC(=O)c3ccc(N4CCN(C)CC4)cc3)c2C1)c1ccccc1,474.23793882,6,2,2.643700000000001,inactive
CHEMBL230761,Cn1cnc(CNc2cc(Br)c3ncc(C#N)c(Nc4ccc(F)c(Cl)c4)c3c2)c1,484.0214124800001,6,2,5.750680000000003,inactive
CHEMBL241517,Nc1ncc(-c2cccc(S(N)(=O)=O)c2)c2scc(-c3ccc(F)c(Cl)c3)c12,433.01217455600005,5,2,4.652400000000002,inactive
CHEMBL270044,O=C1NC(=O)/C(=C/c2ccc(-c3cc([N+](=O)[O-])ccc3Cl)o2)S1,349.976420004,6,1,3.8321000000000005,inactive
CHEMBL259893,Cc1ccc(S(=O)(=O)n2cc(/C=C3\SC(=S)NC3=O)c3ccccc32)cc1,414.016655308,6,1,3.6755200000000023,inactive
CHEMBL260099,COc1cc(/C=C2\SC(=S)NC2=O)cc(Br)c1OCc1ccccc1C,448.975497472,5,1,4.8339200000000035,inactive
CHEMBL410233,Cc1ccc(/N=C2/NC(=O)S/C2=C\c2ccccc2Cl)cc1,328.043711716,3,1,5.175920000000003,inactive
CHEMBL196021,COc1ccc(-c2oc3ncnc(N)c3c2-c2ccc(OC)cc2)cc1,347.126991404,6,1,4.156200000000002,inactive
CHEMBL257090,COc1ccc(-c2oc3ncnc(N)c3c2-c2ccc(NS(=O)(=O)c3ccccc3)cc2)cc1,472.1205261199999,7,2,4.948400000000002,inactive
CHEMBL265451,NC1CCN(c2ncnc3[nH]ncc23)CC1,218.12799444799998,5,2,0.28039999999999915,inactive
CHEMBL265193,NCC1CCN(c2ncnc3[nH]ncc23)CC1,232.14364451199998,5,2,0.5279999999999994,inactive
CHEMBL261247,NC(c1ccccc1)C1CCN(c2ncnc3[nH]ccc23)CC1,307.179695672,4,2,2.8743000000000016,inactive
CHEMBL256346,CCn1c(=O)n(-c2ccccc2)c2nc(Nc3ccccc3)ncc21,331.14331016400007,6,1,3.3457000000000017,inactive
CHEMBL514554,CS(=O)(=O)c1cccc(CNc2nc(Nc3ccc4c(c3)CCC(=O)N4)ncc2C(F)(F)F)c1,491.12389516,7,3,4.139300000000002,inactive
CHEMBL503212,c1csc(-c2ccc3c(-c4ccnc(NC5CC5)n4)cnn3n2)c1,334.10006544800007,7,1,3.4891000000000014,inactive
CHEMBL495570,Fc1ccc(-c2ccc3c(-c4ccnc(NC5CC5)n4)cnn3n2)cc1,346.1342227000001,6,1,3.5667000000000018,inactive
CHEMBL446024,FC(F)(F)CNc1nccc(-c2cnn3ncccc23)n1,294.084078948,6,1,2.160499999999999,inactive
CHEMBL522718,CN1CCN(c2ccc(Nc3nccc(-c4cnn5nc(-c6ccc(F)cc6)ccc45)n3)cc2)CC1,480.21862102000006,8,1,4.487800000000003,inactive
CHEMBL516901,O=c1[nH]c2[nH]cc(-c3ccc(Cl)cc3)c2n2cccc12,283.05123962,2,2,3.4293000000000005,inactive
CHEMBL453402,COc1ccc(-c2c[nH]c3[nH]c(=O)c4cccn4c23)cc1OC,309.11134133999997,4,2,2.793100000000001,inactive
CHEMBL477954,O=c1[nH]c2occ(-c3ccc(Br)cc3)c2n2cccc12,327.98473962800006,3,1,3.803300000000001,inactive
CHEMBL517818,O=c1[nH]c2occ(-c3ccc(F)cc3)c2n2cccc12,268.064805748,3,1,3.179900000000001,inactive
CHEMBL517669,Cc1ccc(-c2coc3[nH]c(=O)c4cccn4c23)cc1,264.089877624,3,1,3.3492200000000008,inactive
CHEMBL478516,COc1ccc(-c2coc3[nH]c(=O)c4cccn4c23)cc1,280.084792244,4,1,3.049400000000001,inactive
CHEMBL478517,O=c1[nH]c2occ(-c3ccc(Cl)c(Cl)c3)c2n2cccc12,317.996282856,3,1,4.347600000000003,inactive
CHEMBL478704,COc1ccc(-c2coc3[nH]c(=O)c4cccn4c23)cc1OC,310.095356928,5,1,3.0580000000000016,inactive
CHEMBL34267,COc1ccc(-c2csc3c2-n2cccc2C3=O)cc1OCc1ccccc1,387.092914404,5,0,5.337800000000004,inactive
CHEMBL476236,O=C1c2[nH]cc(-c3ccc(Cl)cc3)c2-n2cccc21,268.04034058800005,2,1,3.670200000000002,inactive
CHEMBL35864,COc1ccc(-c2c[nH]c3c2-n2cccc2C3=O)cc1OC,294.10044230799997,4,1,3.0340000000000016,inactive
CHEMBL507162,COc1ccc(-c2c[nH]c3c2-n2cccc2C3=O)cc1OCc1ccccc1,370.13174243599997,4,1,4.604400000000003,inactive
CHEMBL286423,COc1ccc(-c2coc3c2-n2cccc2C3=O)cc1OC,295.084457896,5,0,3.2989000000000015,inactive
CHEMBL23327,CC(C)[C@H](CO)Nc1nc(Nc2cccc(Cl)c2)c2ncn(C(C)C)c2n1,388.1778371000001,7,3,4.233000000000002,inactive
CHEMBL23254,CC(C)[C@H](CO)Nc1nc(Nc2ccc(C(=O)O)c(Cl)c2)c2ncn(C(C)C)c2n1,432.1676663400001,8,4,3.9312000000000022,inactive
CHEMBL500783,CC1(C)CNC(=O)c2cc3n(c2C1)CCc1cc(F)ccc1-3,298.148141448,2,1,3.1624000000000017,inactive
CHEMBL514247,CC1(C)CNC(=O)c2cc3n(c2C1)CCc1cc([N+](=O)[O-])ccc1-3,325.142641468,4,1,2.9315000000000015,inactive
CHEMBL456208,CC1(C)CNC(=O)c2cc3n(c2C1)CCc1cc(Br)ccc1-3,358.068075328,2,1,3.7858000000000027,inactive
CHEMBL221959,C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12,312.16985926,5,1,1.5447799999999996,inactive
CHEMBL454974,Fc1cccc(COc2nnc(-c3ccc4c(c3)CCO4)o2)c1,312.091020496,5,0,3.3896000000000024,inactive
CHEMBL564829,CNC(=O)c1nn(C)c2c1C(C)(C)Cc1cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc1-2,460.26990764400006,8,2,2.5658000000000003,inactive
CHEMBL576336,Cc1ccc(-c2ccc3ncc(-c4ccc([S+](C)[O-])cc4)n3c2)o1,336.093248752,4,0,4.307120000000004,inactive
CHEMBL584146,Cc1ccc(-c2cnc3occ(-c4ccc([S+](C)[O-])cc4)c3c2)o1,337.07726434,4,0,4.800620000000004,inactive
CHEMBL578634,Cc1ccc(-c2cc3c(-c4ccc([S+](C)[O-])cc4)coc3cn2)o1,337.07726434,4,0,4.800620000000004,inactive
CHEMBL573716,Cc1ccc(-c2ccc3occ(-c4ccc([S+](C)[O-])cc4)c3c2)nn1,348.093248752,4,0,4.6026200000000035,inactive
CHEMBL578428,Cc1noc(-c2ccc3occ(-c4ccc([S+](C)[O-])cc4)c3c2)n1,338.072513308,5,0,4.1956200000000035,inactive
CHEMBL578640,CCCCCCCCOC(=O)c1ccc2[nH]c3c(c2c1)CC(=O)Nc1ccccc1-3,404.209992756,3,2,5.846800000000005,inactive
CHEMBL575107,CCCCCCOC(=O)c1ccc2[nH]c3c(c2c1)CC(=O)Nc1ccccc1-3,376.178692628,3,2,5.066600000000004,inactive
CHEMBL565663,CCCCOC(=O)c1ccc2[nH]c3c(c2c1)CC(=O)Nc1ccccc1-3,348.1473925,3,2,4.286400000000002,inactive
CHEMBL573425,CCOC(=O)c1ccc2[nH]c3c(c2c1)CC(=O)Nc1ccccc1-3,320.116092372,3,2,3.5062000000000015,inactive
CHEMBL577395,CC(C)(C)c1ccc2[nH]c3c(c2c1)CC(=O)N(Cc1ccc(Cl)c(Cl)c1)c1ccccc1-3,462.12656874799995,1,1,7.5285000000000055,inactive
CHEMBL575951,O=C1Cc2c([nH]c3ccccc23)-c2ccccc2N1Cc1ccc(Cl)c(Cl)c1,406.06396849199996,1,1,6.2310000000000025,inactive
CHEMBL572923,Cc1ccc(CN2C(=O)Cc3c([nH]c4ccccc34)-c3ccccc32)cc1,352.15756325999996,1,1,5.232620000000003,inactive
CHEMBL577566,O=C1Cc2c([nH]c3ccc(Br)cc23)-c2ccccc2N1Cc1ccc(Cl)c(Cl)c1,483.9744805600001,1,1,6.9935000000000045,inactive
CHEMBL568703,COc1ccc(CN2C(=O)Cc3c([nH]c4ccc(Br)cc34)-c3ccccc32)cc1,446.06298994800005,2,1,5.695300000000004,inactive
CHEMBL586055,Cc1ccc(CN2C(=O)Cc3c([nH]c4ccc(Br)cc34)-c3ccccc32)cc1,430.068075328,1,1,5.9951200000000044,inactive
CHEMBL575583,COc1ccc2[nH]c3c(c2c1)CC(=O)N(Cc1ccccc1)c1ccccc1-3,368.15247788,2,1,4.932800000000004,inactive
CHEMBL574919,Cc1ccc2[nH]c3c(c2c1)CC(=O)N(Cc1ccccc1)c1ccccc1-3,352.15756325999996,1,1,5.232620000000003,inactive
CHEMBL574918,O=C1Cc2c([nH]c3ccc(C(F)(F)F)cc23)-c2ccccc2N1Cc1ccccc1,406.12929782400005,1,1,5.943000000000004,inactive
CHEMBL575106,CC(C)(C)c1ccc2[nH]c3c(c2c1)CC(=O)N(Cc1ccccc1)c1ccccc1-3,394.20451345199996,1,1,6.221700000000006,inactive
CHEMBL574898,O=C1Cc2c([nH]c3ccc(Cl)cc23)-c2ccccc2N1Cc1ccccc1,372.10294084400005,1,1,5.577600000000004,inactive
CHEMBL569986,CC(=O)NCC1CCN(c2nccc(-c3ccc4ccccc4c3)n2)CC1,360.195011388,4,1,3.649300000000002,inactive
CHEMBL570667,NCC1CCN(c2nccc(-c3ccc4ccccc4c3)n2)CC1,318.18444670400004,4,1,3.4719000000000024,inactive
CHEMBL570666,NC1CCN(c2nccc(-c3ccc4ccccc4c3)n2)CC1,304.16879664,4,1,3.2243000000000013,inactive
CHEMBL595496,CCSC1=NC(c2ccccc2)=NN(c2ccccc2)c2ccccc21,357.129968608,4,0,5.699800000000004,inactive
